x_geos,y_geos,RRQPE,lat,lon
-2952919.25,4544109.0,10.43339875107631,55.299628,-144.524503
-2950915.25,4544109.0,8.387005928903818,55.251371,-144.147603
-2948911.25,4544109.0,7.02121802745387,55.206525,-143.796869
-2954923.25,4542105.0,9.314826089888811,55.23579,-144.332252
-2952919.25,4542105.0,8.219143728725612,55.189525,-143.970454
-2950915.25,4542105.0,6.493215106893331,55.146308,-143.632045
-2958931.5,4540101.0,10.43339875107631,55.2211,-144.523588
-2956927.5,4540101.0,8.387005928903818,55.173263,-144.149545
-2954923.25,4540101.0,7.87731524836272,55.128762,-143.801113
-2960935.5,4538097.0,10.082414150703698,55.157796,-144.334587
-2958931.5,4538097.0,8.219143728725612,55.111895,-143.975227
-2956927.5,4538097.0,7.02121802745387,55.068986,-143.638848
-2962939.25,4536093.0,8.753250729292631,55.095748,-144.154718
-2960935.5,4536093.0,7.87731524836272,55.051576,-143.80847
-2958931.5,4536093.0,5.07096446538344,55.0101,-143.482928
-2966947.5,4534089.0,9.702435170300305,55.080412,-144.340298
-2964943.25,4534089.0,8.753250729292631,55.034834,-143.983063
-2962939.25,4534089.0,8.048229488544166,54.992204,-143.6485
-2968951.5,4532085.0,8.928743029478937,55.018835,-144.163218
-2966947.5,4532085.0,8.219143728725612,54.974943,-143.818784
-2964943.25,4532085.0,6.126970306504518,54.933709,-143.494778
-2972959.5,4530080.5,9.510156650096178,55.003604,-144.349205
-2970955.5,4530080.5,8.564024249091744,54.958326,-143.993934
-2968951.5,4530080.5,8.564024249091744,54.915948,-143.660979
-2974963.5,4528077.0,8.387005928903818,54.942494,-144.174833
-2972959.5,4528077.0,8.219143728725612,54.898858,-143.832033
-2970955.5,4528077.0,7.02121802745387,54.85785,-143.509454
-2978971.75,4526073.0,8.387005928903818,54.927444,-144.361686
-2976967.75,4526073.0,8.387005928903818,54.882426,-144.008068
-2974963.5,4526073.0,8.048229488544166,54.840267,-143.676464
-2980975.5,4524069.0,8.387005928903818,54.866719,-144.189541
-2978971.75,4524069.0,7.698770908173174,54.823317,-143.848198
-2976967.75,4524069.0,6.673285467084497,54.782506,-143.526824
-2984983.5,4522065.0,7.87731524836272,54.851824,-144.377125
-2982979.5,4522065.0,7.87731524836272,54.807037,-144.024939
-2980975.5,4522065.0,7.193658287636936,54.765082,-143.694586
-2986987.75,4520061.0,8.387005928903818,54.791507,-144.207326
-2984983.5,4520061.0,7.363046507816762,54.748294,-143.867105
-2982979.5,4520061.0,5.9499519863165915,54.707659,-143.546766
-2990995.75,4518057.0,8.048229488544166,54.776782,-144.39578
-2988991.75,4518057.0,8.048229488544166,54.732196,-144.044794
-2986987.75,4518057.0,6.493215106893331,54.690414,-143.715459
-2992999.75,4516053.0,8.048229488544166,54.716837,-144.228046
-2990995.75,4516053.0,7.87731524836272,54.673802,-143.88887
-2988991.75,4516053.0,6.126970306504518,54.633319,-143.569394
-2995003.75,4514049.0,7.698770908173174,54.657878,-144.067457
-2992999.75,4514049.0,7.363046507816762,54.616248,-143.738961
