x_geos,y_geos,RRQPE,lat,lon
-3015043.75,4510041.0,7.193658287636936,55.027649,-147.573574
-3019052.0,4508037.0,7.363046507816762,55.058212,-148.114181
-3017047.75,4508037.0,7.363046507816762,54.936245,-147.161685
-3021056.0,4506032.5,6.493215106893331,54.952518,-147.591021
-3019052.0,4506032.5,7.363046507816762,54.853394,-146.815602
-3023060.0,4504028.5,7.193658287636936,54.861999,-147.184961
-3029072.0,4502024.5,5.412792945746332,55.056754,-149.007929
-3025064.0,4502024.5,7.363046507816762,54.779822,-146.843072
-3031076.0,4498017.0,6.673285467084497,54.707165,-146.876383
-3033080.0,4496013.0,6.493215106893331,54.630932,-146.579171
-3011036.0,4496013.0,5.589811265934259,54.12733,-142.594396
-3009032.0,4496013.0,5.589811265934259,54.095529,-142.340615
-3037088.0,4494009.0,5.766829586122185,54.635335,-146.915017
-3035084.0,4494009.0,5.766829586122185,54.558648,-146.312113
-3013039.75,4494009.0,5.412792945746332,54.075558,-142.484836
-3015043.75,4492005.0,5.07096446538344,54.024206,-142.378114
-3025064.0,4485992.5,5.241878705564886,53.933671,-142.56375
-3027068.0,4483988.5,5.412792945746332,53.882734,-142.458882
-421845.5,4449920.0,5.319705725647509,48.343384,-81.092079
-415833.59,4449920.0,5.319705725647509,48.342041,-81.004644
-453909.5,4447916.5,5.319705725647509,48.316879,-81.553955
-429861.38,4447916.5,5.319705725647509,48.311218,-81.204051
-427857.41,4447916.5,5.319705725647509,48.310761,-81.174913
-425853.44,4447916.5,5.319705725647509,48.310305,-81.145778
-465933.81,4445912.5,5.319705725647509,48.285848,-81.724046
-463929.84,4445912.5,5.319705725647509,48.285353,-81.694873
-461925.88,4445912.5,5.319705725647509,48.284859,-81.665703
-459921.91,4445912.5,5.319705725647509,48.284367,-81.636537
-455913.44,4445912.5,5.319705725647509,48.283391,-81.578206
-439881.72,4445912.5,5.319705725647509,48.279573,-81.345044
-431865.31,4445912.5,5.319705725647509,48.277716,-81.22853
-429861.38,4445912.5,5.319705725647509,48.277258,-81.199412
-477958.16,4443908.5,5.319705725647509,48.254919,-81.894004
-463929.84,4443908.5,5.319705725647509,48.251409,-81.689871
-461925.88,4443908.5,6.45811664685607,48.250916,-81.660723
-459921.91,4443908.5,5.319705725647509,48.250426,-81.631579
-439881.72,4443908.5,5.319705725647509,48.245642,-81.340308
-335672.84,4443908.5,5.319705725647509,48.224271,-79.830403
-483970.03,4441904.0,5.319705725647509,48.222527,-81.976325
-479962.09,4441904.0,5.319705725647509,48.221502,-81.918011
-477958.16,4441904.0,5.319705725647509,48.220993,-81.888859
-473949.69,4441904.0,5.319705725647509,48.219982,-81.830557
-469941.75,4441904.0,5.319705725647509,48.218979,-81.772277
-467937.78,4441904.0,5.319705725647509,48.218481,-81.743142
-465933.81,4441904.0,5.319705725647509,48.217985,-81.71401
-463929.84,4441904.0,5.319705725647509,48.217491,-81.684881
-347696.62,4441904.0,5.319705725647509,48.192576,-80.000539
-339680.75,4441904.0,5.319705725647509,48.191126,-79.884716
-329660.41,4441904.0,5.319705725647509,48.189361,-79.739983
-323648.5,4441904.0,5.319705725647509,48.188328,-79.653175
-319640.56,4441904.0,5.319705725647509,48.18765,-79.595314
-487977.97,4439900.0,5.319705725647509,48.189672,-82.029413
-483970.03,4439900.0,5.319705725647509,48.188641,-81.971129
-479962.09,4439900.0,5.319705725647509,48.187619,-81.912859
-477958.16,4439900.0,5.319705725647509,48.187111,-81.88373
-475953.66,4439900.0,6.45811664685607,48.186605,-81.854596
-337676.78,4439900.0,5.319705725647509,48.156953,-79.852172
-333668.88,4439900.0,5.319705725647509,48.156247,-79.794323
-325652.47,4439900.0,5.319705725647509,48.154859,-79.678644
-321644.53,4439900.0,5.319705725647509,48.154179,-79.620822
-487977.97,4437896.0,5.319705725647509,48.155819,-82.024188
-485974.0,4437896.0,6.45811664685607,48.155303,-81.995067
-483970.03,4437896.0,5.319705725647509,48.15479,-81.965949
-481966.06,4437896.0,6.45811664685607,48.154278,-81.936834
-479962.09,4437896.0,5.319705725647509,48.153769,-81.907723
-477958.16,4437896.0,5.319705725647509,48.153263,-81.878616
-463929.84,4437896.0,5.319705725647509,48.149776,-81.674948
-343688.69,4437896.0,5.319705725647509,48.124245,-79.935314
-327656.44,4437896.0,5.319705725647509,48.121425,-79.704082
-485974.0,4435892.0,5.319705725647509,48.121485,-81.989879
-483970.03,4435892.0,5.319705725647509,48.120972,-81.960783
-327656.44,4435892.0,5.319705725647509,48.087681,-79.700616
-491985.91,4433888.0,5.319705725647509,48.089247,-82.071948
-409821.16,4429880.0,5.319705725647509,48.002414,-80.873499
-405813.25,4429880.0,5.319705725647509,48.001562,-80.81568
-401805.31,4429880.0,5.319705725647509,48.000719,-80.757871
-397797.38,4429880.0,5.319705725647509,47.999884,-80.700074
-391784.94,4429880.0,5.319705725647509,47.998648,-80.613391
-389780.97,4429880.0,5.319705725647509,47.99824,-80.584505
-387777.0,4429880.0,5.319705725647509,47.997834,-80.555621
-383769.06,4429880.0,5.319705725647509,47.997029,-80.497862
-381765.12,4429880.0,5.319705725647509,47.99663,-80.468987
-407817.19,4427876.0,5.319705725647509,47.968345,-80.840305
-397797.38,4427876.0,5.319705725647509,47.966246,-80.695899
-395793.41,4427876.0,5.319705725647509,47.965833,-80.667026
-381765.12,4427876.0,5.319705725647509,47.963,-80.464983
-399801.34,4425872.0,5.319705725647509,47.933057,-80.720589
-397797.38,4425872.0,5.319705725647509,47.932642,-80.691735
-391784.94,4425872.0,5.319705725647509,47.931411,-80.605181
-387777.0,4425872.0,5.319705725647509,47.930601,-80.547496
-796596.75,4423868.0,5.319705725647509,48.024295,-86.499338
-389780.97,4423868.0,5.319705725647509,47.897438,-80.57227
-387777.0,4423868.0,5.319705725647509,47.897035,-80.543451
-385773.03,4421864.0,5.319705725647509,47.863102,-80.510622
-343688.69,4419860.0,5.319705725647509,47.821706,-79.902935
-2133276.25,4417856.0,5.319705725647509,49.14205,-108.82153
-818640.88,4417856.0,5.319705725647509,47.932417,-86.799774
-816636.94,4417856.0,5.319705725647509,47.931546,-86.770101
-818640.88,4415852.0,5.319705725647509,47.898685,-86.791014
-2129268.25,4413848.0,5.319705725647509,49.062041,-108.675917
-820644.88,4413848.0,5.319705725647509,47.865857,-86.811912
-782568.44,4413848.0,5.319705725647509,47.849722,-86.249882
-2133276.25,4411844.0,7.971928488463163,49.031578,-108.724169
-2131272.25,4411844.0,5.319705725647509,49.028428,-108.683922
-2129268.25,4411844.0,5.319705725647509,49.025285,-108.643711
-828660.69,4411844.0,5.319705725647509,47.835687,-86.921677
-824652.81,4411844.0,5.319705725647509,47.833935,-86.862416
-798600.69,4411844.0,5.319705725647509,47.822769,-86.477791
-788580.31,4411844.0,5.319705725647509,47.818578,-86.330119
-2141292.25,4409840.0,6.45811664685607,49.007469,-108.853052
-834673.12,4409840.0,5.319705725647509,47.804688,-87.001751
-828660.69,4409840.0,6.45811664685607,47.802047,-86.912875
-822648.81,4409840.0,5.319705725647509,47.799428,-86.824061
-293588.47,4409840.0,6.45811664685607,47.646682,-79.170565
-834673.12,4407836.0,5.319705725647509,47.771076,-86.992904
-830664.69,4407836.0,5.319705725647509,47.769317,-86.933692
-828660.69,4407836.0,5.319705725647509,47.768441,-86.904098
-802608.62,4407836.0,5.319705725647509,47.757265,-86.519923
-796596.75,4407836.0,5.319705725647509,47.754741,-86.431411
-794592.75,4407836.0,6.45811664685607,47.753904,-86.401918
-788580.31,4407836.0,5.319705725647509,47.751408,-86.313468
-461925.88,4407836.0,5.319705725647509,47.645742,-81.573464
-249500.16,4407836.0,5.319705725647509,47.607358,-78.540092
-221443.56,4407836.0,6.45811664685607,47.604019,-78.141201
-832669.19,4405832.0,5.319705725647509,47.736619,-86.9545
-826656.75,4405832.0,5.319705725647509,47.733997,-86.865782
-802608.62,4405832.0,5.319705725647509,47.723717,-86.511472
-221443.56,4405832.0,5.319705725647509,47.570804,-78.138964
-806616.56,4403828.0,5.319705725647509,47.691889,-86.56199
-383769.06,4403828.0,6.45811664685607,47.562403,-80.446406
-812629.0,4401824.0,5.319705725647509,47.660946,-86.641942
-810625.0,4401824.0,6.45811664685607,47.660097,-86.612471
-822648.81,4399820.0,6.45811664685607,47.631761,-86.780772
-816636.94,4399820.0,5.319705725647509,47.629191,-86.69236
-826656.75,4397816.0,5.319705725647509,47.600049,-86.831114
-822648.81,4397816.0,5.319705725647509,47.598328,-86.772188
-820644.88,4397816.0,5.319705725647509,47.597471,-86.742735
-818640.88,4397816.0,5.319705725647509,47.596616,-86.713286
-397797.38,4397816.0,5.319705725647509,47.465645,-80.634651
-395793.41,4397816.0,5.319705725647509,47.465245,-80.606093
-824652.81,4395812.0,5.319705725647509,47.565785,-86.793065
-820644.88,4395812.0,5.319705725647509,47.564072,-86.734197
-405813.25,4395812.0,5.319705725647509,47.434149,-80.744833
-405813.25,4393808.0,5.319705725647509,47.401064,-80.740769
-403809.28,4393808.0,5.319705725647509,47.400658,-80.712242
-906817.5,4391804.0,5.319705725647509,47.536051,-87.986352
-904813.56,4391804.0,6.45811664685607,47.535103,-87.956704
-902809.56,4391804.0,5.319705725647509,47.534158,-87.927061
-898801.69,4391804.0,6.45811664685607,47.532274,-87.867797
-421845.5,4391804.0,5.319705725647509,47.371331,-80.964877
-2189388.75,4389800.0,6.45811664685607,48.717883,-109.498736
-2185380.5,4389800.0,5.319705725647509,48.711465,-109.417629
-916837.88,4389800.0,5.319705725647509,47.507431,-88.125133
-914833.94,4389800.0,5.319705725647509,47.506473,-88.095475
