x_geos,y_geos,Mask,Temp,Power,lat,lon
-1421850.38,4475973.0,1.0,738.52,42.44504165649414,49.33058,-96.616619
-1570147.62,4395812.5,1.0,569.1,60.81251525878906,48.060348,-98.336501
-2756525.75,4289599.0,1.0,485.1,151.46925354003906,47.999956,-120.399318
-3249514.25,3824667.25,1.0,460.98,142.31436157226562,41.182566,-122.885057
-3205425.75,3788595.0,1.0,494.55,154.9932403564453,40.540081,-121.2257
-3193401.5,3756530.75,1.0,705.83,323.6230773925781,40.034427,-120.446839
-3245506.0,3670358.0,1.0,744.01,475.0476379394531,38.853298,-120.294504
-3245506.0,3668354.0,1.0,582.66,481.1213073730469,38.824191,-120.265819
-3243502.0,3668354.0,1.0,609.09,609.6008911132812,38.82086,-120.223052
-1988987.25,3606229.5,1.0,401.65,37.887542724609375,36.704333,-99.175501
-1864738.12,3600217.25,1.0,403.13,34.37797927856445,36.554716,-97.485499
-1596199.75,3477972.25,1.0,566.9,77.75314331054688,34.877085,-93.569971
-2035079.62,3423863.75,1.0,686.77,49.86939239501953,34.413362,-98.923336
-2035079.62,3421859.75,1.0,541.24,67.86552429199219,34.388459,-98.914476
-1550107.38,3365747.25,1.0,945.41,55.59798049926758,33.48216,-92.651384
-1622252.0,3349715.25,1.0,778.62,117.87962341308594,33.315331,-93.472931
-1652312.38,3333683.25,1.0,434.28,48.25035858154297,33.13346,-93.786688
-1608224.0,3147309.5,1.0,695.12,36.18246841430664,30.915564,-92.731379
-2251513.25,3097208.75,1.0,441.86,46.631072998046875,30.596774,-100.34591
-1768545.25,1974959.12,1.0,733.63,67.51361846923828,18.493172,-92.331209
-1938886.75,1930870.75,1.0,582.94,39.397865295410156,18.087433,-94.041047
-1910830.62,1910830.62,1.0,536.19,35.48826599121094,17.884195,-93.722437
