x_geos,y_geos,Mask,Temp,Power,lat,lon
-2756525.75,4289599.0,1.0,484.77,132.5090789794922,47.999956,-120.399318
-3249514.25,3824667.25,1.0,492.02,182.41766357421875,41.182566,-122.885057
-3205425.75,3788595.0,1.0,486.25,151.6940460205078,40.540081,-121.2257
-3193401.5,3758534.75,1.0,1193.18,660.0357666015625,40.06443,-120.477803
-3193401.5,3756530.75,1.0,753.79,312.5549011230469,40.034427,-120.446839
-3245506.0,3670358.0,1.0,829.66,636.219970703125,38.853298,-120.294504
-3245506.0,3668354.0,1.0,595.74,485.5556335449219,38.824191,-120.265819
-3243502.0,3668354.0,1.0,544.37,386.3991394042969,38.82086,-120.223052
-1990991.25,3606229.5,1.0,407.14,35.846248626708984,36.705544,-99.202608
-1596199.75,3477972.25,1.0,561.18,61.3801155090332,34.877085,-93.569971
-1550107.38,3365747.25,1.0,917.5,51.04645919799805,33.48216,-92.651384
-1622252.0,3349715.25,1.0,826.8,134.0254364013672,33.315331,-93.472931
-1652312.38,3333683.25,1.0,427.63,54.453704833984375,33.13346,-93.786688
-1720448.88,3205426.0,1.0,501.69,59.37043380737305,31.633323,-94.214697
-2251513.25,3097208.75,1.0,458.67,50.813331604003906,30.596774,-100.34591
-1938886.75,1930870.75,1.0,538.55,34.286415100097656,18.087433,-94.041047
-1910830.62,1910830.62,1.0,561.57,35.32521438598633,17.884195,-93.722437
-1333673.5,1636280.38,1.0,716.22,28.21489906311035,15.133146,-87.657896
