x_geos,y_geos,Mask,Temp,Power,lat,lon
-1421850.38,4475973.0,1.0,647.16,65.91974639892578,49.33058,-96.616619
-2756525.75,4289599.0,1.0,552.45,164.78761291503906,47.999956,-120.399318
-3249514.25,3824667.25,1.0,530.36,255.17247009277344,41.182566,-122.885057
-3283582.5,3798615.0,1.0,402.2,92.53719329833984,40.847461,-123.234834
-3205425.75,3788595.0,1.0,605.41,250.9033203125,40.540081,-121.2257
-3193401.5,3758534.75,1.0,1399.35,1301.7777099609375,40.06443,-120.477803
-3191397.5,3758534.75,1.0,936.07,2203.93017578125,40.060888,-120.433758
-3193401.5,3756530.75,1.0,893.55,742.3826293945312,40.034427,-120.446839
-3209433.75,3748514.5,1.0,531.02,213.39297485351562,39.942915,-120.675835
-3207430.0,3748514.5,1.0,584.04,438.101806640625,39.93936,-120.631642
-3245506.0,3668354.0,1.0,569.75,485.4428405761719,38.824191,-120.265819
-3243502.0,3668354.0,1.0,563.33,637.18359375,38.82086,-120.223052
-1598203.88,3477972.25,1.0,537.07,74.54619598388672,34.877913,-93.594766
-1485978.88,3413843.75,1.0,569.86,31.94257164001465,34.043888,-92.02139
-1550107.38,3365747.25,1.0,775.82,41.5270881652832,33.48216,-92.651384
-1622252.0,3349715.25,1.0,547.4,112.59440612792969,33.315331,-93.472931
-2323658.25,3199413.75,1.0,431.64,46.495304107666016,31.839897,-101.69368
-2111232.25,3191398.0,1.0,931.29,177.14456176757812,31.634559,-98.941971
-2109228.25,3191398.0,1.0,545.86,48.769405364990234,31.633594,-98.91681
-2111232.25,3189394.0,1.0,709.18,159.01229858398438,31.610851,-98.934331
-1770549.38,3113241.0,1.0,526.52,64.92362213134766,30.577639,-94.541096
-530062.56,2357726.75,1.0,515.31,39.05685806274414,22.188416,-80.229931
-1297601.25,2259529.75,1.0,616.45,38.59592819213867,21.269695,-87.844207
489982.22,2057123.88,1.0,596.34,47.67824172973633,19.166721,-70.279967
-1770549.38,1974959.12,1.0,1007.82,189.10118103027344,18.49352,-92.351866
-1768545.25,1974959.12,1.0,938.16,196.59291076660156,18.493172,-92.331209
-1770549.38,1972955.12,1.0,666.99,125.79740142822266,18.473659,-92.349383
-1768545.25,1972955.12,1.0,719.62,149.5539093017578,18.473311,-92.328729
-1938886.75,1930870.75,1.0,647.32,44.495941162109375,18.087433,-94.041047
-1858726.12,1912834.88,1.0,529.32,30.569751739501953,17.894623,-93.184791
-1780569.5,1902814.75,1.0,436.15,26.338315963745117,17.78243,-92.367502
