x_geos,y_geos,Mask,Temp,Power,lat,lon
-2756525.75,4289599.0,1.0,464.44,158.0491485595703,47.999956,-120.399318
-3249514.25,3824667.25,1.0,484.66,170.805908203125,41.182566,-122.885057
-3283582.5,3798615.0,1.0,415.93,79.94598388671875,40.847461,-123.234834
-3205425.75,3788595.0,1.0,512.62,178.6792755126953,40.540081,-121.2257
-3191397.5,3758534.75,1.0,1160.05,3694.520751953125,40.060888,-120.433758
-3193401.5,3756530.75,1.0,865.2,2155.656005859375,40.034427,-120.446839
-1870750.25,3684386.0,1.0,613.54,58.02552032470703,37.658688,-97.971354
-3245506.0,3670358.0,1.0,903.6,702.8609008789062,38.853298,-120.294504
-3245506.0,3668354.0,1.0,600.13,542.997802734375,38.824191,-120.265819
-3243502.0,3668354.0,1.0,661.17,775.0625610351562,38.82086,-120.223052
-1550107.38,3365747.25,1.0,817.13,78.71932983398438,33.48216,-92.651384
-1720448.88,3205426.0,1.0,609.2,67.6432113647461,31.633323,-94.214697
-1608224.0,3149313.5,1.0,752.2,237.87705993652344,30.9388,-92.7366
-1608224.0,3147309.5,1.0,911.57,263.3822021484375,30.915564,-92.731379
-1616240.0,3141297.25,1.0,667.76,35.37260437011719,30.848558,-92.809073
-1770549.38,3113241.0,1.0,529.21,32.22575759887695,30.577639,-94.541096
-1297601.25,2259529.75,1.0,878.06,47.313751220703125,21.269695,-87.844207
578159.12,2023055.62,1.0,449.39,32.396724700927734,18.834595,-69.439934
-1938886.75,1930870.75,1.0,563.55,36.80257034301758,18.087433,-94.041047
-1890790.38,1914838.75,1.0,709.57,28.488950729370117,17.920127,-93.519492
-1858726.12,1912834.88,1.0,721.05,48.79227828979492,17.894623,-93.184791
-1910830.62,1910830.62,1.0,549.59,40.2826042175293,17.884195,-93.722437
-1852714.12,1906822.62,1.0,736.71,58.37761306762695,17.834261,-93.115132
