x_geos,y_geos,Mask,Temp,Power,lat,lon
-2756525.75,4289599.0,1.0,456.91,121.65380096435547,47.999956,-120.399318
-3249514.25,3852723.5,1.0,761.26,72.25428009033203,41.624011,-123.412841
-1782573.38,3752522.75,1.0,765.38,138.21287536621094,38.515857,-97.119705
-1870750.25,3684386.0,1.0,1202.73,153.69435119628906,37.658688,-97.971354
-3245506.0,3670358.0,1.0,1024.08,690.3453369140625,38.853298,-120.294504
-3245506.0,3668354.0,1.0,677.7,704.322998046875,38.824191,-120.265819
-3243502.0,3668354.0,1.0,618.26,601.7798461914062,38.82086,-120.223052
-1852714.12,3590197.25,1.0,592.77,39.96005630493164,36.418848,-97.281086
-101202.95,3578173.25,1.0,500.2,115.3021469116211,35.804028,-76.163124
-101202.95,3576169.0,1.0,1035.07,119.75312805175781,35.778968,-76.162701
-1550107.38,3365747.25,1.0,853.83,60.28703689575195,33.48216,-92.651384
-1622252.0,3349715.25,1.0,650.62,139.2828369140625,33.315331,-93.472931
-1652312.38,3333683.25,1.0,424.28,45.97646713256836,33.13346,-93.786688
-1720448.88,3205426.0,1.0,456.97,43.69834899902344,31.633323,-94.214697
-1770549.38,3113241.0,1.0,554.32,38.09983825683594,30.577639,-94.541096
-2251513.25,3097208.75,1.0,506.25,65.09820556640625,30.596774,-100.34591
-1770549.38,1974959.12,1.0,1223.34,98.50918579101562,18.49352,-92.351866
-2133276.5,1968947.25,1.0,501.03,26.88887596130371,18.50466,-96.149369
-1852714.12,1906822.62,1.0,602.88,52.0968017578125,17.834261,-93.115132
