x_geos,y_geos,Mask,Temp,Power,lat,lon
-1421850.38,4475973.0,1.0,688.2,84.57080841064453,49.33058,-96.616619
-2756525.75,4289599.0,1.0,537.89,175.10716247558594,47.999956,-120.399318
-3249514.25,3824667.25,1.0,508.61,218.3894500732422,41.182566,-122.885057
-3205425.75,3788595.0,1.0,583.05,228.0529022216797,40.540081,-121.2257
-3191397.5,3758534.75,1.0,1102.48,2437.209228515625,40.060888,-120.433758
-3209433.75,3748514.5,1.0,549.26,217.34999084472656,39.942915,-120.675835
-3207430.0,3748514.5,1.0,571.95,487.085693359375,39.93936,-120.631642
-3245506.0,3670358.0,1.0,1133.24,992.5899047851562,38.853298,-120.294504
-3245506.0,3668354.0,1.0,557.72,489.5072021484375,38.824191,-120.265819
-3243502.0,3668354.0,1.0,612.44,1007.547119140625,38.82086,-120.223052
-1598203.88,3477972.25,1.0,701.22,91.803955078125,34.877913,-93.594766
-1467942.75,3419856.0,1.0,509.38,88.52110290527344,34.110922,-91.821648
-1465938.62,3419856.0,1.0,505.75,81.85639190673828,34.110205,-91.797507
-1467942.75,3417852.0,1.0,804.17,94.7368392944336,34.086408,-91.815807
-1485978.88,3413843.75,1.0,628.48,46.50143051147461,34.043888,-92.02139
-1550107.38,3365747.25,1.0,550.8,54.0467529296875,33.48216,-92.651384
-1622252.0,3349715.25,1.0,564.54,111.02912902832031,33.315331,-93.472931
-1441890.5,3305626.5,1.0,492.18,49.37809753417969,32.722302,-91.19705
-636275.44,3261538.25,1.0,1104.84,172.11358642578125,32.021825,-81.971154
-2111232.25,3191398.0,1.0,808.73,161.2091827392578,31.634559,-98.941971
-2109228.25,3191398.0,1.0,607.99,73.93555450439453,31.633594,-98.91681
-2111232.25,3189394.0,1.0,632.6,89.05712890625,31.610851,-98.934331
-1608224.0,3149313.5,1.0,503.28,31.083982467651367,30.9388,-92.7366
-530062.56,2357726.75,1.0,512.4,42.67245864868164,22.188416,-80.229931
-1297601.25,2259529.75,1.0,466.47,33.726829528808594,21.269695,-87.844207
-137275.14,2175361.0,1.0,402.42,52.28226852416992,20.33184,-76.331722
-1770549.38,1974959.12,1.0,1467.2,239.88739013671875,18.49352,-92.351866
-1768545.25,1974959.12,1.0,1090.11,227.02732849121094,18.493172,-92.331209
-1768545.25,1972955.12,1.0,604.91,65.65689849853516,18.473311,-92.328729
-1938886.75,1930870.75,1.0,563.0,38.559261322021484,18.087433,-94.041047
-1910830.62,1910830.62,1.0,514.16,26.87771224975586,17.884195,-93.722437
-1780569.5,1902814.75,1.0,556.29,24.116735458374023,17.78243,-92.367502
