x_geos,y_geos,Smoke,lat,lon
-2241493.5,4588198.0,1.0,52.731294,-114.814989
-2239489.5,4588198.0,1.0,52.726424,-114.76378
-2179368.75,4588198.0,1.0,52.58572,-113.261252
-2139288.5,4588198.0,1.0,52.497314,-112.293109
-2137284.5,4588198.0,1.0,52.493,-112.245353
-2135280.5,4588198.0,1.0,52.488695,-112.197658
-2133276.5,4588198.0,1.0,52.484401,-112.150022
-2131272.5,4588198.0,1.0,52.480116,-112.102446
-2129268.5,4588198.0,1.0,52.47584,-112.054929
-2127264.5,4588198.0,1.0,52.471575,-112.007471
-2125260.5,4588198.0,1.0,52.467319,-111.960072
-2115240.25,4588198.0,1.0,52.446183,-111.723942
253508.09,4588198.0,1.0,50.744255,-71.13853
255512.33,4588198.0,1.0,50.744573,-71.107909
257516.3,4588198.0,1.0,50.744893,-71.077291
437877.75,4588198.0,1.0,50.784133,-68.310349
439881.72,4588198.0,1.0,50.784686,-68.279457
441885.97,4588198.0,1.0,50.785242,-68.248556
443889.94,4588198.0,1.0,50.7858,-68.217656
445893.88,4588198.0,1.0,50.786361,-68.186752
469942.0,4588198.0,1.0,50.793295,-67.815585
497998.34,4588198.0,1.0,50.801861,-67.3818
502006.28,4588198.0,1.0,50.803126,-67.319763
-2251513.25,4586194.0,1.0,52.712557,-115.017647
-2243497.5,4586194.0,1.0,52.692998,-114.812303
-2241493.5,4586194.0,1.0,52.688139,-114.761156
-2181373.0,4586194.0,1.0,52.547706,-113.26041
-2179368.75,4586194.0,1.0,52.543195,-113.211446
-2177364.75,4586194.0,1.0,52.538695,-113.162553
-2141292.5,4586194.0,1.0,52.459462,-112.293345
-2139288.5,4586194.0,1.0,52.455155,-112.245642
-2137284.5,4586194.0,1.0,52.450859,-112.197999
-2135280.5,4586194.0,1.0,52.446572,-112.150415
-2133276.5,4586194.0,1.0,52.442295,-112.102891
-2131272.5,4586194.0,1.0,52.438027,-112.055425
-2129268.5,4586194.0,1.0,52.433769,-112.008019
-2127264.5,4586194.0,1.0,52.429521,-111.960671
-2115240.25,4586194.0,1.0,52.404231,-111.677795
-2113236.25,4586194.0,1.0,52.400049,-111.630851
-2111232.25,4586194.0,1.0,52.395877,-111.583963
-2109228.25,4586194.0,1.0,52.391714,-111.537131
-2103216.25,4586194.0,1.0,52.379279,-111.396973
-2099208.25,4586194.0,1.0,52.371036,-111.303811
-2097204.25,4586194.0,1.0,52.366928,-111.257313
-2095200.12,4586194.0,1.0,52.362829,-111.210867
-1816641.75,4586194.0,1.0,51.869672,-105.202487
-1814637.75,4586194.0,1.0,51.866605,-105.161971
-1812633.75,4586194.0,1.0,51.863545,-105.121488
-1810629.75,4586194.0,1.0,51.86049,-105.081038
255512.33,4586194.0,1.0,50.707962,-71.111297
