x_geos,y_geos,Dust,lat,lon
-2716445.75,3898816.0,1.0,41.427232,-112.815165
-2716445.75,3896812.0,1.0,41.397204,-112.79097
-2716445.75,3894807.75,1.0,41.367198,-112.766838
-2716445.75,3892803.75,1.0,41.33722,-112.742775
-2718449.75,3890799.75,1.0,41.309954,-112.755797
-2714441.5,3880779.75,1.0,41.155226,-112.562969
-2712437.5,3880779.75,1.0,41.152579,-112.526216
-2710433.5,3880779.75,1.0,41.149936,-112.489494
-2714441.5,3878775.75,1.0,41.125428,-112.539398
-2712437.5,3878775.75,1.0,41.122787,-112.502684
-2710433.5,3878775.75,1.0,41.12015,-112.466002
-2712437.5,3876771.75,1.0,41.093019,-112.479216
-3441899.75,3522060.75,1.0,37.062718,-122.442469
-3441899.75,3520056.5,1.0,37.034495,-122.413967
213427.97,2269549.75,1.0,21.279881,-72.913618
407817.47,2259529.75,1.0,21.185298,-71.012765
409821.44,2259529.75,1.0,21.185388,-70.99312
411825.66,2259529.75,1.0,21.185477,-70.973472
1001.98,2257525.75,1.0,21.156044,-74.990218
1001.98,2255521.5,1.0,21.135831,-74.99022
3005.95,2255521.5,1.0,21.135831,-74.970659
1001.98,2253517.5,1.0,21.115625,-74.990221
3005.95,2253517.5,1.0,21.115626,-74.970664
5009.92,2253517.5,1.0,21.115627,-74.951106
107214.84,2253517.5,1.0,21.116246,-73.953553
109219.08,2253517.5,1.0,21.11627,-73.933988
111223.04,2253517.5,1.0,21.116294,-73.914424
97194.75,2251513.5,1.0,21.095934,-74.05152
99198.98,2251513.5,1.0,21.095955,-74.031959
101202.95,2251513.5,1.0,21.095977,-74.0124
103206.91,2251513.5,1.0,21.095999,-73.992841
105210.88,2251513.5,1.0,21.096021,-73.973281
107214.84,2251513.5,1.0,21.096044,-73.953722
109219.08,2251513.5,1.0,21.096068,-73.934159
111223.04,2251513.5,1.0,21.096092,-73.914599
113227.01,2251513.5,1.0,21.096116,-73.895039
99198.98,2249509.75,1.0,21.07576,-74.032114
101202.95,2249509.75,1.0,21.075781,-74.012559
103206.91,2249509.75,1.0,21.075803,-73.993003
105210.88,2249509.75,1.0,21.075826,-73.973446
107214.84,2249509.75,1.0,21.075849,-73.95389
109219.08,2249509.75,1.0,21.075872,-73.934331
111223.04,2249509.75,1.0,21.075896,-73.914774
113227.01,2249509.75,1.0,21.07592,-73.895217
115230.98,2249509.75,1.0,21.075945,-73.87566
117234.94,2249509.75,1.0,21.07597,-73.856102
99198.98,2247505.75,1.0,21.055566,-74.03227
101202.95,2247505.75,1.0,21.055588,-74.012717
103206.91,2247505.75,1.0,21.05561,-73.993164
105210.88,2247505.75,1.0,21.055632,-73.973611
107214.84,2247505.75,1.0,21.055655,-73.954058
109219.08,2247505.75,1.0,21.055679,-73.934502
111223.04,2247505.75,1.0,21.055702,-73.914948
113227.01,2247505.75,1.0,21.055727,-73.895394
115230.98,2247505.75,1.0,21.055751,-73.87584
117234.94,2247505.75,1.0,21.055776,-73.856286
119238.91,2247505.75,1.0,21.055802,-73.836731
105210.88,2245501.75,1.0,21.035443,-73.973776
107214.84,2245501.75,1.0,21.035466,-73.954226
109219.08,2245501.75,1.0,21.035489,-73.934673
111223.04,2245501.75,1.0,21.035513,-73.915122
113227.01,2245501.75,1.0,21.035537,-73.895572
115230.98,2245501.75,1.0,21.035562,-73.876021
117234.94,2245501.75,1.0,21.035587,-73.85647
119238.91,2245501.75,1.0,21.035612,-73.836918
113227.01,2243497.5,1.0,21.015349,-73.895749
115230.98,2243497.5,1.0,21.015374,-73.876201
117234.94,2243497.5,1.0,21.015399,-73.856653
119238.91,2243497.5,1.0,21.015424,-73.837105
121243.14,2243497.5,1.0,21.01545,-73.817554
119238.91,2241493.5,1.0,20.995243,-73.837291
121243.14,2241493.5,1.0,20.995269,-73.817743
5009.92,2223457.25,1.0,20.813048,-74.951223
7014.15,2223457.25,1.0,20.813049,-74.93171
9018.11,2223457.25,1.0,20.813051,-74.912199
-7014.15,2221453.25,1.0,20.792911,-75.068279
-5009.92,2221453.25,1.0,20.79291,-75.048769
-3005.95,2221453.25,1.0,20.792909,-75.029261
1001.98,2221453.25,1.0,20.792909,-74.990246
3005.95,2221453.25,1.0,20.792909,-74.970739
5009.92,2221453.25,1.0,20.79291,-74.951231
7014.15,2221453.25,1.0,20.792911,-74.931721
187375.61,2221453.25,1.0,20.794768,-73.175488
189379.58,2221453.25,1.0,20.794809,-73.155964
-7014.15,2219449.25,1.0,20.772777,-75.068269
-5009.92,2219449.25,1.0,20.772776,-75.048761
-3005.95,2219449.25,1.0,20.772775,-75.029257
-1001.98,2219449.25,1.0,20.772775,-75.009752
1001.98,2219449.25,1.0,20.772775,-74.990248
3005.95,2219449.25,1.0,20.772775,-74.970743
5009.92,2219449.25,1.0,20.772776,-74.951239
7014.15,2219449.25,1.0,20.772777,-74.931731
9018.11,2219449.25,1.0,20.772779,-74.912227
546094.88,2219449.25,1.0,20.788608,-69.672359
548098.81,2219449.25,1.0,20.788725,-69.652716
9018.11,2217445.5,1.0,20.752652,-74.912241
11022.08,2217445.5,1.0,20.752654,-74.892739
13026.04,2217445.5,1.0,20.752656,-74.873238
39078.4,2217445.5,1.0,20.752728,-74.619707
13026.04,2215441.5,1.0,20.732531,-74.873258
15030.01,2215441.5,1.0,20.732534,-74.853759
17034.24,2215441.5,1.0,20.732537,-74.834258
39078.4,2215441.5,1.0,20.732602,-74.619766
15030.01,2213437.25,1.0,20.71241,-74.853782
17034.24,2213437.25,1.0,20.712413,-74.834284
19038.21,2213437.25,1.0,20.712417,-74.814789
21042.18,2213437.25,1.0,20.712421,-74.795293
21042.18,2211433.25,1.0,20.692304,-74.795325
23046.14,2211433.25,1.0,20.692309,-74.775833
25050.11,2211433.25,1.0,20.692314,-74.75634
27054.34,2211433.25,1.0,20.692319,-74.736845
29058.31,2211433.25,1.0,20.692325,-74.717353
31062.27,2209429.25,1.0,20.672218,-74.697907
33066.24,2209429.25,1.0,20.672225,-74.678418
35070.2,2209429.25,1.0,20.672232,-74.658928
33066.24,2207425.25,1.0,20.652116,-74.678468
35070.2,2207425.25,1.0,20.652123,-74.658981
37074.44,2207425.25,1.0,20.652131,-74.639492
45090.3,2207425.25,1.0,20.652165,-74.561544
47094.53,2207425.25,1.0,20.652175,-74.542055
49098.5,2207425.25,1.0,20.652185,-74.522567
51102.46,2207425.25,1.0,20.652196,-74.50308
53106.43,2207425.25,1.0,20.652207,-74.483593
33066.24,2205421.25,1.0,20.632011,-74.678518
35070.2,2205421.25,1.0,20.632018,-74.659035
37074.44,2205421.25,1.0,20.632026,-74.639548
41082.37,2205421.25,1.0,20.632042,-74.600581
43086.34,2205421.25,1.0,20.632051,-74.581097
45090.3,2205421.25,1.0,20.63206,-74.561613
47094.53,2205421.25,1.0,20.63207,-74.542126
51102.46,2205421.25,1.0,20.632091,-74.503158
53106.43,2205421.25,1.0,20.632102,-74.483674
35070.2,2203417.0,1.0,20.611915,-74.659088
37074.44,2203417.0,1.0,20.611923,-74.639605
39078.4,2203417.0,1.0,20.611931,-74.620124
41082.37,2203417.0,1.0,20.611939,-74.600643
43086.34,2203417.0,1.0,20.611948,-74.581162
45090.3,2203417.0,1.0,20.611957,-74.561682
