x_geos,y_geos,Mask,Temp,Power,lat,lon
-522046.47,4409840.5,1.0,568.99,181.21865844726562,47.694248,-82.443015
-2674361.25,3469956.0,1.0,511.14,175.15553283691406,35.437787,-108.140084
-1349705.75,3457932.0,1.0,448.67,68.40264892578125,34.537363,-90.508404
-2924863.5,3449916.0,1.0,767.36,433.2471923828125,35.411936,-111.941776
-2922859.25,3449916.0,1.0,576.84,225.5364227294922,35.409905,-111.908897
-2079168.0,3143301.5,1.0,455.1,50.476036071777344,31.053402,-98.364178
-2317646.0,3083180.75,1.0,480.32,44.96553039550781,30.466472,-101.129151
-3047108.25,3077168.75,1.0,821.36,61.70016098022461,30.866735,-111.160568
-3049112.5,3075164.75,1.0,461.69,84.29871368408203,30.844338,-111.178277
-3047108.25,3075164.75,1.0,465.98,89.57550048828125,30.84272,-111.147921
-3049112.5,3073160.75,1.0,401.26,66.51585388183594,30.820332,-111.165636
-3047108.25,3073160.75,1.0,422.03,61.87922286987305,30.818717,-111.135297
-3091197.0,2860735.0,1.0,517.67,51.448387145996094,28.360432,-110.552765
-3089192.75,2860735.0,1.0,589.86,77.61763000488281,28.35902,-110.523677
-2211433.25,2399811.0,1.0,402.8,63.44310760498047,22.9134,-97.810739
-2211433.25,2397806.75,1.0,526.24,72.47626495361328,22.892472,-97.80629
-2209429.0,2397806.75,1.0,535.2,95.45639038085938,22.891865,-97.78369
-2285581.75,2183377.25,1.0,539.21,78.28468322753906,20.701843,-98.186557
-2876767.0,2115240.5,1.0,741.38,78.58971405029297,20.194211,-104.884152
-2149308.75,2083176.25,1.0,504.98,22.50627899169922,19.651785,-96.507347
-2872758.75,2079168.25,1.0,740.06,97.63175964355469,19.823768,-104.742015
-2520051.75,2029067.75,1.0,492.62,34.733097076416016,19.203165,-100.507229
-1632272.12,2023055.62,1.0,586.46,36.600826263427734,18.947603,-90.990257
-2131272.5,2005019.38,1.0,406.54,41.479278564453125,18.863903,-96.184498
-1652312.38,1990991.38,1.0,416.43,49.8454475402832,18.632567,-91.157789
-1578163.75,1966943.25,1.0,403.24,49.770904541015625,18.382906,-90.376377
-1708424.88,1964939.25,1.0,486.75,52.93336868286133,18.383738,-91.701354
-1726460.88,1954919.12,1.0,406.87,57.59223175048828,18.287614,-91.874327
-1742493.0,1944899.12,1.0,415.33,65.37855529785156,18.191241,-92.026831
-1748505.25,1942894.88,1.0,406.21,72.13020324707031,18.172444,-92.086129
-1746501.12,1942894.88,1.0,404.23,77.30609130859375,18.172108,-92.065564
-1744497.12,1942894.88,1.0,402.03,72.0942611694336,18.171773,-92.045004
-2780574.25,1930870.75,1.0,706.99,52.46971130371094,18.29244,-103.296951
-2734481.75,1922854.62,1.0,838.83,90.77500915527344,18.19818,-102.743308
-2734481.75,1920850.62,1.0,603.49,61.33039474487305,18.178106,-102.739097
-2726465.5,1920850.62,1.0,510.42,41.12833786010742,18.175737,-102.646273
