x_geos,y_geos,Mask,Temp,Power,lat,lon
-317636.88,4490001.0,1.0,649.69,190.68194580078125,49.009249,-79.650471
-315632.62,4490001.0,1.0,1111.81,359.26019287109375,49.008896,-79.621004
-307616.78,4490001.0,1.0,872.84,235.17617797851562,49.00751,-79.503177
-305612.53,4490001.0,1.0,524.21,223.48495483398438,49.007169,-79.473722
-323648.78,4487997.0,1.0,585.41,186.80242919921875,48.975655,-79.735181
-1349705.75,3457932.0,1.0,537.67,192.21827697753906,34.537363,-90.508404
-1475958.75,3439896.0,1.0,415.55,67.96427917480469,34.359589,-91.977587
-588179.19,3267550.5,1.0,703.31,96.75186920166016,32.086164,-81.44605
-2317646.0,3083180.75,1.0,434.34,32.11990737915039,30.466472,-101.129151
-3047108.25,3077168.75,1.0,809.17,100.64370727539062,30.866735,-111.160568
-3049112.5,3075164.75,1.0,469.28,112.13565063476562,30.844338,-111.178277
-3047108.25,3075164.75,1.0,511.8,139.5259246826172,30.84272,-111.147921
-3049112.5,3073160.75,1.0,400.49,72.32169342041016,30.820332,-111.165636
-3047108.25,3073160.75,1.0,428.9,75.56895446777344,30.818717,-111.135297
-2211433.25,2397806.75,1.0,430.33,78.4402847290039,22.892472,-97.80629
-2209429.0,2397806.75,1.0,497.95,87.6675796508789,22.891865,-97.78369
-2223457.25,2167345.0,1.0,415.82,37.32976150512695,20.521899,-97.467911
-2876767.0,2115240.5,1.0,541.63,52.7486572265625,20.194211,-104.884152
-2876767.0,2103216.5,1.0,469.82,53.40237045288086,20.071048,-104.85264
-2844702.75,2017043.75,1.0,620.68,29.22540283203125,19.182097,-104.251169
-2596204.5,2013035.5,1.0,487.13,36.08768081665039,19.063519,-101.340623
-2734481.75,1920850.62,1.0,557.28,30.243459701538086,18.178106,-102.739097
-2093196.12,1854718.25,1.0,466.31,22.59064292907715,17.36551,-95.55609
-1984979.25,1770549.5,1.0,422.3,37.290130615234375,16.52027,-94.315349
