x_geos,y_geos,Mask,Temp,Power,lat,lon
-299600.66,4492005.0,1.0,552.61,239.6394500732422,49.040851,-79.388807
-317636.88,4490001.0,1.0,627.71,209.16162109375,49.009249,-79.650471
-315632.62,4490001.0,1.0,785.44,326.5208740234375,49.008896,-79.621004
-307616.78,4490001.0,1.0,658.2,350.0144958496094,49.00751,-79.503177
-305612.53,4490001.0,1.0,530.64,205.11106872558594,49.007169,-79.473722
-323648.78,4487997.0,1.0,771.7,904.0589599609375,48.975655,-79.735181
-321644.81,4487997.0,1.0,623.21,261.6609802246094,48.975297,-79.705734
-315632.62,4487997.0,1.0,892.34,193.1209259033203,48.974236,-79.617404
-323648.78,4485993.0,1.0,896.68,352.71112060546875,48.941029,-79.7315
-524050.44,4343707.5,1.0,510.09,140.06443786621094,46.610255,-82.301567
-1367742.0,3556129.0,1.0,586.56,145.6724090576172,35.767105,-91.00915
-1365737.75,3556129.0,1.0,743.02,208.3995819091797,35.766377,-90.984599
-1207420.38,3371759.25,1.0,428.73,52.76504898071289,33.444565,-88.613783
-588179.19,3267550.5,1.0,584.09,136.63494873046875,32.086164,-81.44605
-588179.19,3265546.25,1.0,579.04,95.96055603027344,32.062695,-81.444118
-852709.38,3219454.0,1.0,415.16,31.777313232421875,31.563707,-84.315588
-2317646.0,3083180.75,1.0,807.41,47.63266372680664,30.466472,-101.129151
-3049112.5,3075164.75,1.0,523.61,157.21214294433594,30.844338,-111.178277
-3047108.25,3075164.75,1.0,733.58,243.70883178710938,30.84272,-111.147921
-3047108.25,3073160.75,1.0,618.43,95.64115905761719,30.818717,-111.135297
-568139.0,2906827.25,1.0,450.05,30.471412658691406,27.996005,-80.93106
-2886787.0,2033075.75,1.0,456.37,61.8145866394043,19.359235,-104.79509
-2884783.0,2033075.75,1.0,602.5,145.1048126220703,19.358536,-104.770942
-2884783.0,2031071.75,1.0,602.83,61.57508087158203,19.338173,-104.765967
-2776566.0,1980971.25,1.0,440.16,51.351776123046875,18.795176,-103.360684
-2774562.0,1980971.25,1.0,604.75,51.197593688964844,18.794542,-103.337154
-2734481.75,1942894.88,1.0,410.0,54.59881591796875,18.399135,-102.785773
-2684381.25,1934879.0,1.0,516.69,45.751365661621094,18.303929,-102.189799
-2780574.25,1930870.75,1.0,864.71,50.48781967163086,18.29244,-103.296951
-2744501.75,1916842.75,1.0,894.65,59.286067962646484,18.140938,-102.846852
-2610232.5,1884778.5,1.0,465.32,56.79199981689453,17.78275,-101.244228
-2592196.5,1840690.12,1.0,497.51,34.909210205078125,17.339917,-100.958501
