x_geos,y_geos,Mask,Temp,Power,lat,lon
-299600.66,4492005.0,1.0,568.11,247.26803588867188,49.040851,-79.388807
-315632.62,4490001.0,1.0,943.82,170.85903930664062,49.008896,-79.621004
-323648.78,4487997.0,1.0,627.27,197.10659790039062,48.975655,-79.735181
-1349705.75,3457932.0,1.0,630.57,396.7994079589844,34.537363,-90.508404
-1347701.75,3457932.0,1.0,522.89,166.1865692138672,34.536695,-90.484381
-2317646.0,3083180.75,1.0,446.42,40.04877853393555,30.466472,-101.129151
-3047108.25,3077168.75,1.0,725.72,73.95319366455078,30.866735,-111.160568
-3049112.5,3075164.75,1.0,474.66,111.78934478759766,30.844338,-111.178277
-3047108.25,3075164.75,1.0,508.01,130.33767700195312,30.84272,-111.147921
-2764542.0,2475963.5,1.0,458.29,119.7204818725586,23.920947,-104.560025
-2211433.25,2399811.0,1.0,432.8,79.2974624633789,22.9134,-97.810739
-2251513.25,2293598.0,1.0,812.08,50.2856559753418,21.822785,-98.031535
-2223457.25,2287586.0,1.0,448.45,34.61733627319336,21.752739,-97.705355
-2820654.5,2255521.5,1.0,477.08,37.80424499511719,21.621198,-104.583795
-2281574.0,2191393.0,1.0,701.66,20.481325149536133,20.782514,-98.157894
-2285581.75,2183377.25,1.0,450.1,20.707162857055664,20.701843,-98.186557
-2818650.25,2113236.5,1.0,555.47,37.55625915527344,20.152706,-104.177071
-2872758.75,2079168.25,1.0,861.41,59.37363052368164,19.823768,-104.742015
-2596204.5,2013035.5,1.0,503.34,42.659523010253906,19.063519,-101.340623
-2780574.25,1930870.75,1.0,887.45,57.11166763305664,18.29244,-103.296951
-2734481.75,1920850.62,1.0,554.81,31.96430778503418,18.178106,-102.739097
-2514039.75,1814637.88,1.0,880.42,59.316688537597656,17.062492,-100.039942
-2514039.75,1812633.88,1.0,907.01,62.03019332885742,17.042697,-100.036509
-2029067.62,1782573.62,1.0,404.78,28.421180725097656,16.645535,-94.788294
-1984979.25,1770549.5,1.0,411.98,34.84243392944336,16.52027,-94.315349
