x_geos,y_geos,Mask,Temp,Power,lat,lon
-301604.59,4492005.0,1.0,539.21,233.57861328125,49.041186,-79.418274
-299600.66,4492005.0,1.0,538.77,217.7359619140625,49.040851,-79.388807
-317636.88,4490001.0,1.0,878.72,203.35260009765625,49.009249,-79.650471
-315632.62,4490001.0,1.0,707.81,513.079345703125,49.008896,-79.621004
-307616.78,4490001.0,1.0,582.83,216.38006591796875,49.00751,-79.503177
-303608.56,4490001.0,1.0,640.29,326.2427978515625,49.006831,-79.444273
-301604.59,4490001.0,1.0,679.74,685.4921264648438,49.006495,-79.414826
-323648.78,4487997.0,1.0,688.8,222.08621215820312,48.975655,-79.735181
-518038.53,4411844.5,1.0,1127.2,1312.6563720703125,47.726579,-82.390608
-518038.53,4409840.5,1.0,1037.7,954.6600952148438,47.693178,-82.385266
-516034.56,4409840.5,1.0,739.89,226.3498992919922,47.692646,-82.356397
-1387782.12,3453924.0,1.0,556.62,161.76649475097656,34.500907,-90.954469
-1385777.88,3453924.0,1.0,581.62,86.51068115234375,34.500219,-90.93037
-822649.06,3303622.75,1.0,443.45,53.898597717285156,32.545187,-84.096876
-588179.19,3267550.5,1.0,490.48,45.506534576416016,32.086164,-81.44605
-804612.88,3243502.0,1.0,1052.65,63.840633392333984,31.835829,-83.814078
-802608.88,3243502.0,1.0,666.94,108.3458251953125,31.8355,-83.79183
-724452.38,3109233.25,1.0,413.68,80.42972564697266,30.27631,-82.776154
-3047108.25,3077168.75,1.0,620.68,127.90031433105469,30.866735,-111.160568
-876757.5,3077168.75,1.0,753.63,178.91624450683594,29.934859,-84.392935
-874753.56,3077168.75,1.0,736.16,438.532958984375,29.934535,-84.37114
-3049112.5,3075164.75,1.0,456.42,146.79420471191406,30.844338,-111.178277
-3047108.25,3075164.75,1.0,550.14,374.2042541503906,30.84272,-111.147921
-3045104.5,3075164.75,1.0,486.64,109.16546630859375,30.841105,-111.117592
-3047108.25,3073160.75,1.0,447.03,141.9587860107422,30.818717,-111.135297
-712428.31,2972959.75,1.0,463.51,75.705078125,28.742316,-82.510897
-710424.06,2972959.75,1.0,522.73,134.3567657470703,28.742072,-82.489564
-710424.06,2970955.75,1.0,474.27,66.4176025390625,28.7198,-82.487686
-592187.12,2880775.25,1.0,547.83,38.015281677246094,27.712563,-81.164566
-698400.0,2830674.75,1.0,554.54,33.59363555908203,27.177023,-82.237006
-610223.38,2728469.75,1.0,617.27,79.58856201171875,26.066113,-81.245267
-608219.38,2728469.75,1.0,686.38,84.31869506835938,26.065934,-81.224623
-610223.38,2726465.75,1.0,662.38,156.64913940429688,26.04467,-81.243918
-608219.38,2726465.75,1.0,985.41,155.2904815673828,26.044491,-81.223278
-610223.38,2724461.5,1.0,783.46,319.92138671875,26.02323,-81.242571
-608219.38,2724461.5,1.0,633.26,202.37936401367188,26.023051,-81.221936
-610223.38,2722457.5,1.0,674.35,129.35740661621094,26.001799,-81.241226
-608219.38,2722457.5,1.0,653.97,74.07797241210938,26.001621,-81.220596
-1708424.88,1964939.25,1.0,457.3,73.76644134521484,18.383738,-91.701354
-1740489.12,1946903.0,1.0,523.11,109.3241958618164,18.210709,-92.00866
-1742493.0,1944899.12,1.0,437.8,92.49786376953125,18.191241,-92.026831
-1740489.12,1944899.12,1.0,533.06,164.1991729736328,18.190906,-92.006276
-1742493.0,1942894.88,1.0,433.4,51.47280502319336,18.171438,-92.024447
-1604215.88,1914838.75,1.0,519.54,50.3436164855957,17.872975,-90.584495
-1650308.38,1900810.5,1.0,491.85,45.493202209472656,17.741929,-91.036425
-968942.31,1688384.75,1.0,425.11,65.37395477294922,15.602166,-84.165151
-1017038.88,1672352.5,1.0,437.58,83.46817016601562,15.451697,-84.61826
