x_geos,y_geos,Mask,Temp,Power,lat,lon
-299600.66,4492005.0,1.0,517.51,185.96180725097656,49.040851,-79.388807
-297596.69,4492005.0,1.0,657.21,383.1001281738281,49.040518,-79.359341
-323648.78,4487997.0,1.0,1369.85,130.9824981689453,48.975655,-79.735181
-483970.31,4429880.5,1.0,565.36,107.17192840576172,48.019734,-81.945379
-522046.47,4409840.5,1.0,582.88,150.4125518798828,47.694248,-82.443015
-2674361.25,3469956.0,1.0,465.37,120.36994171142578,35.437787,-108.140084
-1349705.75,3457932.0,1.0,570.63,250.0018768310547,34.537363,-90.508404
-1475958.75,3439896.0,1.0,438.02,76.3769760131836,34.359589,-91.977587
-1275557.12,3347711.0,1.0,916.24,43.09548568725586,33.174727,-89.352904
-2317646.0,3083180.75,1.0,483.06,38.73368453979492,30.466472,-101.129151
-3049112.5,3075164.75,1.0,478.72,107.07109832763672,30.844338,-111.178277
-3047108.25,3075164.75,1.0,490.26,104.4057846069336,30.84272,-111.147921
-2211433.25,2397806.75,1.0,420.05,77.56089782714844,22.892472,-97.80629
-2209429.0,2397806.75,1.0,795.82,89.22795104980469,22.891865,-97.78369
-2876767.0,2115240.5,1.0,740.55,73.23224639892578,20.194211,-104.884152
-2872758.75,2079168.25,1.0,667.54,68.31674194335938,19.823768,-104.742015
-2520051.75,2029067.75,1.0,511.25,67.01057434082031,19.203165,-100.507229
-2596204.5,2013035.5,1.0,525.75,45.59619903564453,19.063519,-101.340623
-2596204.5,2011031.5,1.0,494.93,35.3038444519043,19.043325,-101.336446
-2734481.75,1942894.88,1.0,432.03,33.390663146972656,18.399135,-102.785773
-2780574.25,1930870.75,1.0,769.5,73.0862045288086,18.29244,-103.296951
-2734481.75,1922854.62,1.0,643.31,45.576602935791016,18.19818,-102.743308
-1852714.12,1906822.62,1.0,602.39,84.85101318359375,17.834261,-93.115132
-1984979.25,1770549.5,1.0,473.83,57.15869140625,16.52027,-94.315349
