x_geos,y_geos,Mask,Temp,Power,lat,lon
-2367746.5,3684386.0,1.0,573.76,113.77200317382812,38.010784,-105.035305
-3247510.0,3682382.0,1.0,561.95,179.75802612304688,39.031849,-120.511602
-1357721.88,3411839.75,1.0,488.72,86.35426330566406,33.975407,-90.480187
-1215436.5,3355727.25,1.0,686.93,74.0973129272461,33.253943,-88.671206
-852709.38,3323662.75,1.0,636.45,38.83865737915039,32.787983,-84.463814
-948902.12,3281578.5,1.0,879.71,126.51599884033203,32.308771,-85.482477
-3317650.75,3233482.25,1.0,570.91,110.0536117553711,33.048319,-116.750321
-2189389.0,3059132.75,1.0,437.8,33.43352127075195,30.125146,-99.426728
-1604215.88,3037088.25,1.0,440.49,25.847862243652344,29.649645,-92.410542
-640283.62,2726465.75,1.0,618.48,123.93061065673828,26.047421,-81.553682
-638279.44,2726465.75,1.0,617.44,97.51976013183594,26.047234,-81.53302
-1750509.12,1990991.38,1.0,569.92,19.59929847717285,18.649048,-92.165198
-1986983.12,1918846.75,1.0,417.09,26.984310150146484,17.977659,-94.527856
-1790589.62,1912834.88,1.0,421.81,35.14132308959961,17.882849,-92.482338
