x_geos,y_geos,Mask,Temp,Power,lat,lon
-2367746.5,3684386.0,1.0,700.56,70.15626525878906,38.010784,-105.035305
-3247510.0,3682382.0,1.0,565.36,147.08413696289062,39.031849,-120.511602
-2003015.38,3622261.5,1.0,967.72,123.98207092285156,36.921855,-99.448215
-1459926.62,3409835.5,1.0,400.71,47.65494918823242,33.985621,-91.696204
-1393794.0,3391799.5,1.0,535.8,77.57920837402344,33.743475,-90.855758
-1483974.88,3321659.0,1.0,851.69,177.2480010986328,32.927875,-91.736454
-1483974.88,3319655.0,1.0,904.04,252.76902770996094,32.903876,-91.731003
-948902.12,3281578.5,1.0,534.87,63.79217529296875,32.308771,-85.482477
-878761.75,3279574.5,1.0,445.6,25.537097930908203,32.271651,-84.691434
-696396.0,3243502.0,1.0,441.81,28.897655487060547,31.819268,-82.615755
-3317650.75,3233482.25,1.0,532.18,168.91513061523438,33.048319,-116.750321
-1015034.88,3219454.0,1.0,491.8,73.98745727539062,31.594471,-86.124076
-2443899.25,3191398.0,1.0,563.16,60.83170700073242,31.813421,-103.244301
-1506019.12,3125265.25,1.0,516.25,75.4161148071289,30.628467,-91.494757
-3077168.75,2748510.0,1.0,444.11,45.975128173828125,27.074212,-109.77921
-640283.62,2726465.75,1.0,508.66,37.15956115722656,26.047421,-81.553682
-1750509.12,1990991.38,1.0,566.13,29.311208724975586,18.649048,-92.165198
-1790589.62,1912834.88,1.0,444.39,38.22893142700195,17.882849,-92.482338
