x_geos,y_geos,Mask,Temp,Power,lat,lon
-3247510.0,3682382.0,1.0,511.41,128.51744079589844,39.031849,-120.511602
-1473954.88,3057128.5,1.0,478.89,42.01136016845703,29.839106,-90.973833
-1604215.88,3037088.25,1.0,540.47,64.60677337646484,29.649645,-92.410542
-640283.62,2726465.75,1.0,476.31,91.16956329345703,26.047421,-81.553682
-363729.16,2353718.5,1.0,511.41,23.47452735900879,22.138913,-78.583223
-1291589.12,2263537.75,1.0,481.8,66.27071380615234,21.309488,-87.787313
-1750509.12,1990991.38,1.0,726.82,23.955991744995117,18.649048,-92.165198
-1858726.12,1912834.88,1.0,862.9,68.94361877441406,17.894623,-93.184791
-1790589.62,1912834.88,1.0,458.12,36.90255355834961,17.882849,-92.482338
-1852714.12,1906822.62,1.0,785.93,63.707496643066406,17.834261,-93.115132
