x_geos,y_geos,Mask,Temp,Power,lat,lon
-634271.5,3858735.5,1.0,652.38,114.02418518066406,39.503636,-82.751924
-3239494.25,3798615.0,1.0,644.69,740.057861328125,40.758602,-122.181255
-3247510.0,3682382.0,1.0,482.84,111.54846954345703,39.031849,-120.511602
-1205416.5,3632281.5,1.0,523.17,112.79517364501953,36.678512,-89.24267
-1197400.38,3564145.25,1.0,611.4,96.20148468017578,35.810431,-88.960851
-1473954.88,3057128.5,1.0,623.1,97.51885223388672,29.839106,-90.973833
-1516039.12,3053120.5,1.0,423.35,57.62525939941406,29.80555,-91.442398
-363729.16,2353718.5,1.0,564.92,35.81601333618164,22.138913,-78.583223
-1291589.12,2263537.75,1.0,435.21,42.267677307128906,21.309488,-87.787313
-1750509.12,1990991.38,1.0,771.81,27.522748947143555,18.649048,-92.165198
-1790589.62,1912834.88,1.0,502.24,41.35579299926758,17.882849,-92.482338
-1852714.12,1906822.62,1.0,549.48,60.20142364501953,17.834261,-93.115132
