x_geos,y_geos,Mask,Temp,Power,lat,lon
-2367746.5,3684386.0,1.0,577.45,107.47105407714844,38.010784,-105.035305
-3247510.0,3682382.0,1.0,543.93,162.14010620117188,39.031849,-120.511602
-2003015.38,3620257.5,1.0,934.97,93.10012817382812,36.895679,-99.4378
-1339685.62,3467952.0,1.0,614.97,31.622793197631836,34.657531,-90.415597
-1357721.88,3411839.75,1.0,501.58,78.90431213378906,33.975407,-90.480187
-1215436.5,3355727.25,1.0,612.88,97.41251373291016,33.253943,-88.671206
-852709.38,3323662.75,1.0,559.21,41.551719665527344,32.787983,-84.463814
-1483974.88,3319655.0,1.0,580.47,105.53594970703125,32.903876,-91.731003
-948902.12,3281578.5,1.0,597.17,66.23307800292969,32.308771,-85.482477
-3317650.75,3233482.25,1.0,574.31,180.50357055664062,33.048319,-116.750321
-2443899.25,3191398.0,1.0,474.66,29.0532169342041,31.813421,-103.244301
-1506019.12,3127269.5,1.0,572.83,123.20132446289062,30.651566,-91.499507
-2189389.0,3059132.75,1.0,424.56,33.96616744995117,30.125146,-99.426728
-640283.62,2726465.75,1.0,534.59,66.35084533691406,26.047421,-81.553682
-365733.12,2353718.5,1.0,630.57,20.553850173950195,22.138997,-78.603008
-1790589.62,1912834.88,1.0,430.82,35.608314514160156,17.882849,-92.482338
-1690388.62,1842694.12,1.0,616.84,27.91735076904297,17.177846,-91.380406
