x_geos,y_geos,Mask,Temp,Power,lat,lon
-3247510.0,3682382.0,1.0,495.04,128.1002655029297,39.031849,-120.511602
-640283.62,2726465.75,1.0,668.09,309.6039123535156,26.047421,-81.553682
-638279.44,2726465.75,1.0,743.96,268.0535583496094,26.047234,-81.53302
-640283.62,2724461.5,1.0,640.4,257.4791564941406,26.025978,-81.552267
-638279.44,2724461.5,1.0,697.1,218.6112823486328,26.025791,-81.531609
-363729.16,2353718.5,1.0,543.38,30.462549209594727,22.138913,-78.583223
-1291589.12,2263537.75,1.0,468.29,52.193443298339844,21.309488,-87.787313
-1750509.12,1990991.38,1.0,688.53,34.15558624267578,18.649048,-92.165198
-2602216.5,1960931.12,1.0,484.88,38.155616760253906,18.541475,-101.302467
-1858726.12,1912834.88,1.0,638.92,63.169952392578125,17.894623,-93.184791
-1790589.62,1912834.88,1.0,456.15,39.2686653137207,17.882849,-92.482338
-1878766.38,1888786.38,1.0,411.59,19.711639404296875,17.661095,-93.361964
