x_geos,y_geos,Mask,Temp,Power,lat,lon
-2367746.5,3684386.0,1.0,582.83,55.647579193115234,38.010784,-105.035305
-3247510.0,3682382.0,1.0,539.92,129.9213104248047,39.031849,-120.511602
-2003015.38,3620257.5,1.0,864.49,155.06271362304688,36.895679,-99.4378
-1459926.62,3409835.5,1.0,420.38,62.19223403930664,33.985621,-91.696204
-948902.12,3281578.5,1.0,579.15,84.64037322998047,32.308771,-85.482477
-3317650.75,3233482.25,1.0,612.88,265.1984558105469,33.048319,-116.750321
-1015034.88,3219454.0,1.0,471.86,76.21719360351562,31.594471,-86.124076
-2443899.25,3191398.0,1.0,546.79,60.22578811645508,31.813421,-103.244301
-3077168.75,2748510.0,1.0,454.5,63.681156158447266,27.074212,-109.77921
-640283.62,2726465.75,1.0,492.51,32.73435592651367,26.047421,-81.553682
-1790589.62,1912834.88,1.0,441.37,37.2982177734375,17.882849,-92.482338
-1690388.62,1842694.12,1.0,583.05,19.231842041015625,17.177846,-91.380406
