x_geos,y_geos,Mask,Temp,Power,lat,lon
-2367746.5,3684386.0,1.0,590.69,97.05297088623047,38.010784,-105.035305
-3247510.0,3682382.0,1.0,554.04,162.70603942871094,39.031849,-120.511602
-1357721.88,3411839.75,1.0,569.42,157.8424072265625,33.975407,-90.480187
-948902.12,3281578.5,1.0,874.93,111.61697387695312,32.308771,-85.482477
-3317650.75,3233482.25,1.0,625.68,175.7250213623047,33.048319,-116.750321
-2243497.5,3197409.75,1.0,711.71,62.96430969238281,31.772609,-100.646451
-1522051.25,3145305.25,1.0,428.18,42.43556213378906,30.864753,-91.727423
-1508023.0,3127269.5,1.0,827.3,279.26800537109375,30.652172,-91.522527
-1506019.12,3127269.5,1.0,675.34,261.9283447265625,30.651566,-91.499507
-1508023.0,3125265.25,1.0,550.2,108.61119842529297,30.629072,-91.517769
-1479966.88,3059132.75,1.0,420.27,64.62704467773438,29.863606,-91.046365
-1604215.88,3037088.25,1.0,444.66,25.022314071655273,29.649645,-92.410542
-640283.62,2726465.75,1.0,613.21,123.78042602539062,26.047421,-81.553682
-638279.44,2726465.75,1.0,654.19,119.10806274414062,26.047234,-81.53302
-1750509.12,1990991.38,1.0,530.8,21.245851516723633,18.649048,-92.165198
-1938886.75,1930870.75,1.0,476.14,40.30471420288086,18.087433,-94.041047
-1986983.12,1918846.75,1.0,423.51,27.290185928344727,17.977659,-94.527856
-1690388.62,1842694.12,1.0,821.75,26.999771118164062,17.177846,-91.380406
