x_geos,y_geos,Mask,Temp,Power,lat,lon
-3239494.25,3798615.0,1.0,647.6,1053.8345947265625,40.758602,-122.181255
-3237490.25,3798615.0,1.0,667.93,417.8233947753906,40.754669,-122.134239
-137275.14,3740498.5,1.0,535.97,31.330488204956055,37.87712,-76.627828
-3247510.0,3682382.0,1.0,443.51,68.97430419921875,39.031849,-120.511602
-1327661.62,3467952.0,1.0,481.42,28.264678955078125,34.653546,-90.271391
-1015034.88,3219454.0,1.0,408.84,35.08918762207031,31.594471,-86.124076
-926858.0,3211438.0,1.0,523.39,51.142822265625,31.483848,-85.127628
-832669.19,3135285.25,1.0,632.99,96.19851684570312,30.589516,-83.984942
-1938886.75,1930870.75,1.0,602.33,27.834575653076172,18.087433,-94.041047
-1790589.62,1912834.88,1.0,474.27,38.486576080322266,17.882849,-92.482338
