x_geos,y_geos,Mask,Temp,Power,lat,lon
-2367746.5,3684386.0,1.0,573.82,98.6347427368164,38.010784,-105.035305
-3247510.0,3682382.0,1.0,544.48,167.19754028320312,39.031849,-120.511602
-1205416.5,3632281.5,1.0,624.58,240.0745849609375,36.678512,-89.24267
-3267550.25,3556129.0,1.0,654.41,110.0085220336914,37.262834,-119.221868
-852709.38,3323662.75,1.0,623.81,61.98426818847656,32.787983,-84.463814
-2954923.5,3053120.5,1.0,522.95,31.594593048095703,30.508344,-109.642356
-538078.75,2768550.25,1.0,536.35,62.488067626953125,26.490062,-80.52696
-640283.62,2726465.75,1.0,661.83,217.32484436035156,26.047421,-81.553682
-638279.44,2726465.75,1.0,724.18,232.53717041015625,26.047234,-81.53302
-640283.62,2724461.5,1.0,532.34,106.48485565185547,26.025978,-81.552267
-638279.44,2724461.5,1.0,570.14,109.96156311035156,26.025791,-81.531609
-363729.16,2353718.5,1.0,512.13,25.355113983154297,22.138913,-78.583223
-1291589.12,2263537.75,1.0,508.55,72.09235382080078,21.309488,-87.787313
-1750509.12,1990991.38,1.0,677.76,20.499143600463867,18.649048,-92.165198
-1868746.25,1928866.88,1.0,518.5,18.484220504760742,18.054717,-93.308837
-1858726.12,1912834.88,1.0,640.95,62.4340705871582,17.894623,-93.184791
