x_geos,y_geos,Mask,Temp,Power,lat,lon
-135271.17,3740498.5,1.0,475.21,53.407840728759766,37.877043,-76.604054
-3267550.25,3556129.0,1.0,523.0,161.93722534179688,37.262834,-119.221868
-1313633.25,3399815.75,1.0,574.26,40.72792434692383,33.81512,-89.926473
-1015034.88,3219454.0,1.0,540.53,83.2873764038086,31.594471,-86.124076
-1524055.12,3129273.25,1.0,953.54,441.9568786621094,30.680165,-91.711686
-1520047.25,3059132.75,1.0,455.1,42.72254943847656,29.875138,-91.501607
-574150.94,2788590.25,1.0,637.99,81.64969635009766,26.709042,-80.912734
-363729.16,2353718.5,1.0,499.71,26.589122772216797,22.138913,-78.583223
-1750509.12,1990991.38,1.0,678.25,30.658952713012695,18.649048,-92.165198
-1938886.75,1930870.75,1.0,641.01,31.318124771118164,18.087433,-94.041047
-1858726.12,1912834.88,1.0,512.18,71.63458251953125,17.894623,-93.184791
-1790589.62,1912834.88,1.0,440.32,50.783470153808594,17.882849,-92.482338
