x_geos,y_geos,Mask,Temp,Power,lat,lon
-3247510.0,3682382.0,1.0,476.64,101.17192077636719,39.031849,-120.511602
-1327661.62,3467952.0,1.0,503.12,40.24504089355469,34.653546,-90.271391
-714432.25,3335687.25,1.0,557.12,91.94100189208984,32.907393,-82.925623
-786576.88,3259534.25,1.0,473.78,66.52010345458984,32.020371,-83.634549
-3317650.75,3233482.25,1.0,545.36,62.16741943359375,33.048319,-116.750321
-926858.0,3211438.0,1.0,407.03,43.03099822998047,31.483848,-85.127628
-1516039.12,3117249.0,1.0,438.57,64.17801666259766,30.539187,-91.590799
-1473954.88,3057128.5,1.0,565.63,32.39104461669922,29.839106,-90.973833
-556114.94,2772558.25,1.0,466.64,76.67349243164062,26.534681,-80.715757
-1858726.12,1912834.88,1.0,824.5,33.300376892089844,17.894623,-93.184791
-1698404.75,1900810.5,1.0,674.68,47.421199798583984,17.749382,-91.525301
-1878766.38,1888786.38,1.0,443.35,20.617061614990234,17.661095,-93.361964
