x_geos,y_geos,RRQPE,lat,lon
-1191388.12,2874762.75,31.82056907378137,27.733868,-87.518077
-1191388.12,2872758.75,31.25899371318519,27.711849,-87.515057
-1189383.88,2872758.75,41.30783542385325,27.711454,-87.493435
-1187380.0,2872758.75,36.03391029825434,27.71106,-87.471819
-1249504.5,2870754.5,34.63454995676875,27.701587,-88.140193
-1247500.5,2870754.5,34.63454995676875,27.701171,-88.118489
-1239484.38,2870754.5,34.08213071618229,27.699517,-88.031704
-1237480.38,2870754.5,34.08213071618229,27.699105,-88.010016
-1195396.12,2870754.5,31.25899371318519,27.690625,-87.555279
-1191388.12,2870754.5,38.924192181322724,27.689834,-87.512042
-1189383.88,2870754.5,34.777995836921036,27.689439,-87.490424
-1187380.0,2870754.5,31.25899371318519,27.689046,-87.468814
-1249504.5,2868750.5,34.63454995676875,27.679567,-88.137021
-1247500.5,2868750.5,34.63454995676875,27.679152,-88.115322
-1253512.75,2866746.5,32.5606887745671,27.658385,-88.177251
-1255516.62,2864742.75,31.49857885343954,27.636796,-88.195772
