x_geos,y_geos,RRQPE,lat,lon
-1251508.5,2878770.75,30.500561772380024,27.790158,-88.174658
-1249504.5,2874762.75,30.9934662329033,27.745651,-88.146552
-1247500.5,2874762.75,30.9934662329033,27.745234,-88.124837
-1243492.62,2874762.75,30.500561772380024,27.744403,-88.081417
-1253512.75,2872758.75,30.9934662329033,27.724451,-88.186801
-1247500.5,2872758.75,30.9934662329033,27.723201,-88.121661
-1241488.62,2872758.75,30.500561772380024,27.721957,-88.056553
-1253512.75,2870754.5,30.9934662329033,27.70242,-88.183613
-1249504.5,2870754.5,30.9934662329033,27.701587,-88.140193
-1253512.75,2868750.5,30.9934662329033,27.680399,-88.180429
-1245496.62,2866746.5,30.500561772380024,27.656725,-88.090472
-1187380.0,2866746.5,47.48821643041447,27.645044,-87.462819
-1185376.0,2866746.5,30.300653152167797,27.644652,-87.441222
-1245496.62,2864742.75,30.500561772380024,27.634723,-88.087321
-1243492.62,2864742.75,30.500561772380024,27.63431,-88.06564
