x_geos,y_geos,RRQPE,lat,lon
-1321649.12,2882778.5,30.038177711889148,27.849422,-88.944064
-1317641.25,2880774.75,32.5606887745671,27.826454,-88.896962
-1317641.25,2878770.75,32.5606887745671,27.804381,-88.893573
-1329665.25,2876766.75,33.00781263504177,27.784984,-89.021257
-1327661.25,2876766.75,33.00781263504177,27.784537,-88.999404
-1325657.38,2876766.75,33.00781263504177,27.784091,-88.977555
-1323653.12,2876766.75,33.00781263504177,27.783646,-88.955706
-1321649.12,2876766.75,33.00781263504177,27.783201,-88.933863
-1319645.12,2876766.75,33.00781263504177,27.782757,-88.912024
-1317641.25,2876766.75,32.5606887745671,27.782314,-88.890189
-1315637.25,2876766.75,34.08213071618229,27.781872,-88.868356
-1313633.0,2876766.75,34.08213071618229,27.78143,-88.846524
-1311629.0,2876766.75,34.08213071618229,27.780989,-88.824699
-1309625.12,2876766.75,34.08213071618229,27.780549,-88.802877
-1331669.25,2874762.75,31.49857885343954,27.763368,-89.039695
-1325657.38,2874762.75,33.00781263504177,27.762029,-88.974153
-1323653.12,2874762.75,33.00781263504177,27.761585,-88.95231
-1321649.12,2874762.75,33.00781263504177,27.76114,-88.930473
-1317641.25,2874762.75,34.08213071618229,27.760255,-88.88681
-1307621.12,2874762.75,34.08213071618229,27.758053,-88.777708
-1331669.25,2872758.75,31.49857885343954,27.741312,-89.03628
-1329665.25,2872758.75,33.00781263504177,27.740865,-89.014435
-1327661.25,2872758.75,33.00781263504177,27.74042,-88.992593
-1325657.38,2872758.75,33.00781263504177,27.739975,-88.970756
-1321649.12,2872758.75,33.00781263504177,27.739087,-88.927087
-1317641.25,2872758.75,39.85353836230934,27.738202,-88.883436
-1315637.25,2872758.75,47.715593410655856,27.737761,-88.861615
-1313633.0,2872758.75,47.715593410655856,27.73732,-88.839794
-1311629.0,2872758.75,47.715593410655856,27.736881,-88.81798
-1309625.12,2872758.75,47.715593410655856,27.736442,-88.79617
-1307621.12,2872758.75,47.715593410655856,27.736003,-88.774362
-1331669.25,2870754.5,31.49857885343954,27.71926,-89.032871
-1329665.25,2870754.5,33.00781263504177,27.718814,-89.011031
-1327661.25,2870754.5,33.00781263504177,27.718369,-88.989195
-1325657.38,2870754.5,33.00781263504177,27.717924,-88.967364
-1323653.12,2870754.5,33.00781263504177,27.71748,-88.945532
-1321649.12,2870754.5,33.00781263504177,27.717037,-88.923706
-1319645.12,2870754.5,33.50834719557315,27.716595,-88.901884
-1317641.25,2870754.5,48.13067085109651,27.716154,-88.880066
-1315637.25,2870754.5,48.67851203167811,27.715713,-88.858251
-1313633.0,2870754.5,48.67851203167811,27.715273,-88.836436
-1311629.0,2870754.5,48.67851203167811,27.714834,-88.814627
-1309625.12,2870754.5,48.67851203167811,27.714396,-88.792823
-1307621.12,2870754.5,48.67851203167811,27.713958,-88.771021
-1305617.12,2870754.5,36.22466279845685,27.713521,-88.749222
-1331669.25,2868750.5,31.49857885343954,27.697217,-89.029467
-1329665.25,2868750.5,31.49857885343954,27.696772,-89.007633
-1327661.25,2868750.5,31.49857885343954,27.696327,-88.985803
-1325657.38,2868750.5,31.49857885343954,27.695883,-88.963977
-1323653.12,2868750.5,31.49857885343954,27.69544,-88.942151
-1321649.12,2868750.5,30.500561772380024,27.694998,-88.920331
-1319645.12,2868750.5,34.08213071618229,27.694556,-88.898514
-1317641.25,2868750.5,48.13067085109651,27.694115,-88.876702
-1315637.25,2868750.5,48.67851203167811,27.693675,-88.854892
-1313633.0,2868750.5,48.67851203167811,27.693236,-88.833083
-1311629.0,2868750.5,48.67851203167811,27.692797,-88.81128
-1309625.12,2868750.5,48.67851203167811,27.692359,-88.789482
-1307621.12,2868750.5,48.67851203167811,27.691922,-88.767685
-1331669.25,2866746.5,31.49857885343954,27.675182,-89.026067
-1329665.25,2866746.5,31.49857885343954,27.674737,-89.004239
-1327661.25,2866746.5,31.49857885343954,27.674293,-88.982415
-1325657.38,2866746.5,31.49857885343954,27.673849,-88.960595
-1323653.12,2866746.5,31.49857885343954,27.673407,-88.938774
-1321649.12,2866746.5,30.500561772380024,27.672965,-88.91696
-1319645.12,2866746.5,34.08213071618229,27.672524,-88.895149
-1317641.25,2866746.5,48.13067085109651,27.672084,-88.873343
-1315637.25,2866746.5,48.67851203167811,27.671644,-88.851539
-1313633.0,2866746.5,48.67851203167811,27.671205,-88.829735
-1311629.0,2866746.5,48.67851203167811,27.670767,-88.807938
-1309625.12,2866746.5,48.67851203167811,27.67033,-88.786145
-1319645.12,2864742.75,34.08213071618229,27.650502,-88.891789
-1317641.25,2864742.75,48.13067085109651,27.650062,-88.869989
-1315637.25,2864742.75,48.67851203167811,27.649623,-88.84819
-1313633.0,2864742.75,48.67851203167811,27.649184,-88.826392
-1309625.12,2864742.75,48.67851203167811,27.64831,-88.782814
-1307621.12,2864742.75,48.67851203167811,27.647874,-88.761029
-1231468.5,2864742.75,32.04031595401466,27.631851,-87.93562
-1229464.25,2864742.75,32.04031595401466,27.631443,-87.913958
-1319645.12,2862738.75,34.08213071618229,27.628483,-88.888434
-1317641.25,2862738.75,48.13067085109651,27.628044,-88.866639
-1315637.25,2862738.75,48.67851203167811,27.627606,-88.844846
-1309625.12,2862738.75,48.67851203167811,27.626295,-88.779487
-1307621.12,2862738.75,48.67851203167811,27.625859,-88.757708
-1311629.0,2860734.5,47.01820226991549,27.604719,-88.79794
