x_geos,y_geos,Mask,Temp,Power,lat,lon
-2465943.5,3532080.75,1.0,495.21,148.8705596923828,36.071151,-105.449907
-2469951.5,3530076.75,1.0,742.53,648.5685424804688,36.048256,-105.495592
-2467947.5,3530076.75,1.0,605.08,539.7161254882812,36.046675,-105.466176
-2469951.5,3528072.75,1.0,730.83,1792.100830078125,36.02221,-105.48245
-2471955.5,3526068.75,1.0,755.0,508.0549011230469,35.997757,-105.498729
-2473959.5,3524064.75,1.0,743.02,2959.163330078125,35.973315,-105.515013
-2473959.5,3522060.75,1.0,769.72,1331.7264404296875,35.947306,-105.501913
-2471955.5,3522060.75,1.0,753.3,922.9942626953125,35.945731,-105.472539
-2550112.25,3508032.5,1.0,533.39,148.47064208984375,35.826413,-106.533702
-2546104.0,3506028.5,1.0,1048.03,258.2182922363281,35.797145,-106.460493
-2485983.75,3498012.5,1.0,1020.95,2691.598388671875,35.645622,-105.521996
-2485983.75,3496008.5,1.0,1216.69,736.9133911132812,35.619782,-105.509122
-2483979.5,3496008.5,1.0,623.26,599.26806640625,35.618228,-105.479886
-2481975.5,3496008.5,1.0,564.43,400.61871337890625,35.616676,-105.450668
-2479971.25,3496008.5,1.0,474.38,163.1009521484375,35.615125,-105.421462
-2986988.0,3133281.25,1.0,552.39,365.59130859375,31.493701,-110.607523
-2984983.75,3133281.25,1.0,727.2,412.2893371582031,31.492077,-110.577258
-2988992.0,3131277.25,1.0,454.44,164.84210205078125,31.471089,-110.625
-2986988.0,3131277.25,1.0,527.62,244.60462951660156,31.469465,-110.594738
-2984983.75,3131277.25,1.0,1044.9,166.45315551757812,31.467843,-110.564491
-2993000.0,3125265.25,1.0,486.36,143.10084533691406,31.401677,-110.647213
-834673.12,3113241.0,1.0,671.39,24.490726470947266,30.338066,-83.979507
-2437887.0,2886787.0,1.0,406.32,46.67315673828125,28.275325,-101.897474
-2896807.25,2844702.75,1.0,985.08,1050.4295654296875,28.049033,-107.730219
-2898811.25,2842698.75,1.0,698.25,1345.2396240234375,28.027486,-107.748321
-2896807.25,2842698.75,1.0,664.63,954.9874267578125,28.026252,-107.720826
