x_geos,y_geos,Mask,Temp,Power,lat,lon
-2469951.5,3530076.75,1.0,721.1,812.5009765625,36.048256,-105.495592
-2467947.5,3530076.75,1.0,687.15,925.6867065429688,36.046675,-105.466176
-2469951.5,3528072.75,1.0,700.56,2233.534423828125,36.02221,-105.48245
-2471955.5,3526068.75,1.0,1017.21,644.131591796875,35.997757,-105.498729
-2473959.5,3524064.75,1.0,720.72,2881.49560546875,35.973315,-105.515013
-2473959.5,3522060.75,1.0,791.64,1548.6668701171875,35.947306,-105.501913
-2471955.5,3522060.75,1.0,722.86,845.5149536132812,35.945731,-105.472539
-2546104.0,3510036.5,1.0,569.64,162.53933715820312,35.84914,-106.487619
-2550112.25,3508032.5,1.0,575.14,160.3385772705078,35.826413,-106.533702
-2548108.0,3508032.5,1.0,455.6,175.79647827148438,35.824773,-106.503863
-2546104.0,3506028.5,1.0,705.61,219.04429626464844,35.797145,-106.460493
-2485983.75,3498012.5,1.0,920.63,2718.04150390625,35.645622,-105.521996
-2483979.5,3496008.5,1.0,661.61,763.93115234375,35.618228,-105.479886
-2481975.5,3496008.5,1.0,564.86,343.42742919921875,35.616676,-105.450668
-2479971.25,3496008.5,1.0,490.43,162.88314819335938,35.615125,-105.421462
-2986988.0,3133281.25,1.0,509.65,268.1813659667969,31.493701,-110.607523
-2984983.75,3133281.25,1.0,772.14,320.0527648925781,31.492077,-110.577258
-2988992.0,3131277.25,1.0,433.07,122.53681945800781,31.471089,-110.625
-2986988.0,3131277.25,1.0,510.15,189.5906524658203,31.469465,-110.594738
-2984983.75,3131277.25,1.0,916.57,140.22610473632812,31.467843,-110.564491
-2993000.0,3125265.25,1.0,442.63,96.65972137451172,31.401677,-110.647213
-834673.12,3113241.0,1.0,794.12,32.23750686645508,30.338066,-83.979507
-2606224.75,3077168.75,1.0,505.09,93.36494445800781,30.557099,-104.879579
-2437887.0,2886787.0,1.0,421.92,53.09486770629883,28.275325,-101.897474
-2880775.0,2874763.0,1.0,593.65,41.65754699707031,28.381697,-107.652022
-2898811.25,2844702.75,1.0,1046.33,1041.1993408203125,28.050268,-107.757726
-2898811.25,2842698.75,1.0,683.47,1389.4842529296875,28.027486,-107.748321
