x_geos,y_geos,Mask,Temp,Power,lat,lon
-3219454.0,3556129.0,1.0,722.86,58.224544525146484,37.19276,-118.265066
-2469951.5,3530076.75,1.0,637.6,477.5688781738281,36.048256,-105.495592
-2467947.5,3530076.75,1.0,622.93,464.2762756347656,36.046675,-105.466176
-2465943.5,3530076.75,1.0,594.2,854.7821655273438,36.045096,-105.436774
-2469951.5,3528072.75,1.0,699.68,1487.1214599609375,36.02221,-105.48245
-2471955.5,3526068.75,1.0,1096.54,430.6081848144531,35.997757,-105.498729
-2473959.5,3524064.75,1.0,771.04,2637.052734375,35.973315,-105.515013
-2469951.5,3524064.75,1.0,550.36,165.74732971191406,35.970161,-105.456243
-2473959.5,3522060.75,1.0,757.8,1154.9227294921875,35.947306,-105.501913
-2471955.5,3522060.75,1.0,664.96,707.8271484375,35.945731,-105.472539
-2546104.0,3510036.5,1.0,493.45,184.85751342773438,35.84914,-106.487619
-2546104.0,3508032.5,1.0,620.3,528.1358642578125,35.823136,-106.474043
-2544100.0,3508032.5,1.0,652.21,596.0662231445312,35.8215,-106.444239
-2544100.0,3506028.5,1.0,1065.28,312.9789123535156,35.795513,-106.430708
-2485983.75,3498012.5,1.0,999.08,2552.519287109375,35.645622,-105.521996
-2483979.5,3498012.5,1.0,923.22,542.1566162109375,35.644065,-105.492742
-2481975.5,3498012.5,1.0,844.44,142.41604614257812,35.64251,-105.463507
-2485983.75,3496008.5,1.0,1274.21,816.6254272460938,35.619782,-105.509122
-2483979.5,3496008.5,1.0,634.3,717.639404296875,35.618228,-105.479886
-2481975.5,3496008.5,1.0,593.82,452.4668884277344,35.616676,-105.450668
-2479971.25,3496008.5,1.0,504.43,217.03517150878906,35.615125,-105.421462
-956918.25,3141297.25,1.0,614.14,31.436307907104492,30.679746,-85.357605
-2986988.0,3133281.25,1.0,563.33,320.95318603515625,31.493701,-110.607523
-2984983.75,3133281.25,1.0,746.65,305.4783020019531,31.492077,-110.577258
-2988992.0,3131277.25,1.0,446.97,146.09976196289062,31.471089,-110.625
-2986988.0,3131277.25,1.0,548.55,216.42877197265625,31.469465,-110.594738
-2984983.75,3131277.25,1.0,1032.16,149.11514282226562,31.467843,-110.564491
-1041087.0,3129273.25,1.0,563.6,40.725608825683594,30.558141,-86.268977
-2898811.25,2844702.75,1.0,1158.73,1202.1309814453125,28.050268,-107.757726
-2896807.25,2844702.75,1.0,870.42,1207.7852783203125,28.049033,-107.730219
-2898811.25,2842698.75,1.0,724.46,1458.6070556640625,28.027486,-107.748321
-2896807.25,2842698.75,1.0,662.6,1151.4144287109375,28.026252,-107.720826
-2894803.0,2842698.75,1.0,409.94,103.27941131591797,28.02502,-107.693341
-2898811.25,2840694.75,1.0,482.84,187.21852111816406,28.004711,-107.738931
-3019052.0,2600212.5,1.0,430.38,56.84638214111328,25.391791,-108.313049
-2211433.25,2568148.5,1.0,1135.93,204.98634338378906,24.690586,-98.20859
-2209429.0,2568148.5,1.0,731.87,54.05594253540039,24.689908,-98.185505
-2211433.25,2566144.5,1.0,722.75,165.9189453125,24.669194,-98.20356
-2916847.25,2498007.75,1.0,620.9,106.83511352539062,24.228059,-106.569018
-2834682.5,2377767.0,1.0,578.71,73.71795654296875,22.908281,-105.121657
-2776566.0,2373758.75,1.0,688.25,37.711082458496094,22.841478,-104.388952
-572146.94,2359730.75,1.0,519.87,48.73613357543945,22.211573,-80.648269
-2892799.0,2355722.5,1.0,471.14,34.58826446533203,22.700707,-105.779885
