x_geos,y_geos,Mask,Temp,Power,lat,lon
-2469951.5,3530076.75,1.0,619.09,230.98887634277344,36.048256,-105.495592
-2467947.5,3530076.75,1.0,509.21,243.88888549804688,36.046675,-105.466176
-2463939.25,3530076.75,1.0,556.79,154.66610717773438,36.043519,-105.407384
-2469951.5,3528072.75,1.0,653.7,1060.906494140625,36.02221,-105.48245
-2467947.5,3528072.75,1.0,591.23,507.99444580078125,36.020631,-105.453051
-2471955.5,3526068.75,1.0,786.86,392.46875,35.997757,-105.498729
-2473959.5,3524064.75,1.0,797.74,2455.023681640625,35.973315,-105.515013
-2471955.5,3524064.75,1.0,783.51,1552.5235595703125,35.971737,-105.485621
-2473959.5,3522060.75,1.0,875.92,1509.334716796875,35.947306,-105.501913
-2471955.5,3522060.75,1.0,607.61,907.3978271484375,35.945731,-105.472539
-2479971.25,3512040.5,1.0,1212.29,129.5511932373047,35.822175,-105.524739
-2546104.0,3510036.5,1.0,568.55,196.7996368408203,35.84914,-106.487619
-2548108.0,3508032.5,1.0,495.15,201.53274536132812,35.824773,-106.503863
-2546104.0,3508032.5,1.0,598.49,522.698974609375,35.823136,-106.474043
-2544100.0,3508032.5,1.0,675.78,585.220458984375,35.8215,-106.444239
-2546104.0,3506028.5,1.0,795.32,230.1320037841797,35.797145,-106.460493
-2544100.0,3506028.5,1.0,957.66,303.5431823730469,35.795513,-106.430708
-2556124.25,3500016.5,1.0,1219.6,190.08131408691406,35.727417,-106.568896
-2485983.75,3498012.5,1.0,906.08,2513.79541015625,35.645622,-105.521996
-2471955.5,3498012.5,1.0,616.67,60.12119674682617,35.634768,-105.317552
-2485983.75,3496008.5,1.0,1421.6,1181.6680908203125,35.619782,-105.509122
-2483979.5,3496008.5,1.0,661.88,939.2427368164062,35.618228,-105.479886
-2481975.5,3496008.5,1.0,583.98,485.7374267578125,35.616676,-105.450668
-2479971.25,3496008.5,1.0,507.68,210.5684356689453,35.615125,-105.421462
-2986988.0,3133281.25,1.0,550.25,495.6167907714844,31.493701,-110.607523
-2984983.75,3133281.25,1.0,691.22,423.4918212890625,31.492077,-110.577258
-2988992.0,3131277.25,1.0,459.39,179.09170532226562,31.471089,-110.625
-2986988.0,3131277.25,1.0,551.46,300.8887023925781,31.469465,-110.594738
-2984983.75,3131277.25,1.0,964.53,187.79730224609375,31.467843,-110.564491
-2990996.0,3129273.25,1.0,464.55,142.7406005859375,31.448485,-110.642485
-2988992.0,3129273.25,1.0,471.58,143.75338745117188,31.446861,-110.612222
-1041087.0,3129273.25,1.0,923.33,60.5504264831543,30.558141,-86.268977
-2990996.0,3127269.5,1.0,452.74,135.7808380126953,31.424268,-110.629715
-2437887.0,2886787.0,1.0,401.15,53.39550018310547,28.275325,-101.897474
-2898811.25,2844702.75,1.0,1320.9,959.8787841796875,28.050268,-107.757726
-2896807.25,2844702.75,1.0,886.79,849.7601928710938,28.049033,-107.730219
-2898811.25,2842698.75,1.0,728.74,1395.9781494140625,28.027486,-107.748321
-2896807.25,2842698.75,1.0,650.35,1055.0108642578125,28.026252,-107.720826
-2894803.0,2842698.75,1.0,427.52,111.61662292480469,28.02502,-107.693341
-2898811.25,2840694.75,1.0,470.59,160.20733642578125,28.004711,-107.738931
-2211433.25,2568148.5,1.0,925.58,202.89492797851562,24.690586,-98.20859
-2209429.0,2568148.5,1.0,671.61,57.2083854675293,24.689908,-98.185505
-2213437.25,2566144.5,1.0,735.0,34.6749153137207,24.669872,-98.226643
-2211433.25,2566144.5,1.0,814.61,255.30047607421875,24.669194,-98.20356
-2496003.5,2554120.25,1.0,522.56,131.28163146972656,24.644999,-101.516015
-2916847.25,2498007.75,1.0,568.22,112.97553253173828,24.228059,-106.569018
-2590192.5,2465943.5,1.0,476.64,89.45730590820312,23.74138,-102.391405
-2271553.5,2411834.75,1.0,563.11,28.252241134643555,23.057776,-98.519493
-2261533.75,2411834.75,1.0,473.51,67.4609375,23.054611,-98.40545
-2776566.0,2371754.5,1.0,570.25,40.9485969543457,22.82035,-104.382897
-572146.94,2359730.75,1.0,552.45,70.8552017211914,22.211573,-80.648269
-572146.94,2357726.75,1.0,695.61,112.20919799804688,22.191113,-80.647292
-570143.0,2357726.75,1.0,842.62,74.31613159179688,22.19098,-80.627408
-1303613.12,2279570.0,1.0,447.47,50.637977600097656,21.474168,-87.927101
-1281569.0,2235481.5,1.0,842.68,58.366111755371094,21.023678,-87.655977
-1283573.25,2233477.25,1.0,849.0,230.06253051757812,21.003685,-87.674227
-1281569.0,2233477.25,1.0,733.25,76.86483764648438,21.003398,-87.653899
-1373753.88,2227465.5,1.0,658.97,25.026098251342773,20.956246,-88.584995
-2832678.5,2219449.25,1.0,467.52,88.14013671875,21.25142,-104.629397
-2832678.5,2217445.5,1.0,633.21,324.87908935546875,21.230664,-104.623834
-2830674.5,2217445.5,1.0,498.34,137.18040466308594,21.229894,-104.599395
-2832678.5,2215441.5,1.0,518.94,167.0869598388672,21.20991,-104.618278
-2734481.75,2205421.25,1.0,464.28,96.52915954589844,21.069799,-103.405737
-1449906.5,2185381.0,1.0,442.58,63.14573287963867,20.543061,-89.314805
-2710433.5,2173357.0,1.0,472.02,75.9375228881836,20.731129,-103.037468
-2708429.5,2173357.0,1.0,680.95,128.44573974609375,20.730432,-103.013704
-1387782.12,2173357.0,1.0,506.25,24.8558292388916,20.412341,-88.668353
-1343693.5,2167345.0,1.0,460.92,55.65335464477539,20.345376,-88.214727
-1341689.62,2167345.0,1.0,473.45,69.8589859008789,20.345087,-88.194437
-1343693.5,2165341.0,1.0,768.63,97.76592254638672,20.325231,-88.212641
-1455918.62,2163337.0,1.0,651.94,37.70452880859375,20.321998,-89.351028
-1387782.12,2159328.75,1.0,487.13,97.07523345947266,20.271265,-88.653221
-1319645.5,2159328.75,1.0,534.38,63.33529281616211,20.261399,-87.963244
-1387782.12,2157324.75,1.0,519.82,134.8060760498047,20.251128,-88.651071
-1385777.88,2157324.75,1.0,566.13,59.297245025634766,20.250831,-88.630733
-1353713.62,2155320.75,1.0,501.08,73.70146179199219,20.226007,-88.303653
-1351709.75,2155320.75,1.0,448.56,55.09492874145508,20.225718,-88.283369
-2788590.0,2151312.75,1.0,520.59,66.69300842285156,20.532297,-103.913726
-2752518.0,2145300.75,1.0,598.76,73.44891357421875,20.457842,-103.467247
-2718449.75,2143296.75,1.0,450.93,55.12617874145508,20.425515,-103.057782
-1383774.0,2139288.5,1.0,404.23,31.175243377685547,20.069491,-88.591255
-2672357.0,2129268.5,1.0,410.11,39.33885192871094,20.266501,-102.480956
-1333673.5,2119248.5,1.0,457.3,40.93952941894531,19.861623,-88.064443
-1343693.5,2115240.5,1.0,471.75,36.19147872924805,19.822928,-88.161441
-2660333.0,2109228.25,1.0,534.87,75.42912292480469,20.058074,-102.293243
-2746505.75,2105220.25,1.0,545.03,74.64368438720703,20.045754,-103.296806
-2161332.75,2063136.0,1.0,489.16,40.43978500366211,19.453047,-96.603526
-1576159.62,2063136.0,1.0,444.83,44.10142517089844,19.337561,-90.463454
-1576159.62,2061132.0,1.0,478.89,40.39055252075195,19.317577,-90.46114
-1604215.88,2047103.75,1.0,539.92,110.37932586669922,19.182319,-90.731491
-2149308.75,2041091.88,1.0,527.12,28.142292022705078,19.228968,-96.436862
-2530072.0,2021051.62,1.0,500.48,54.799442291259766,19.125238,-100.604478
