x_geos,y_geos,Mask,Temp,Power,lat,lon
-2127264.5,3948916.25,1.0,485.32,121.03406524658203,41.515085,-103.37113
-145291.27,3742502.5,1.0,505.7,47.017005920410156,37.903571,-76.723635
-982970.62,3363743.25,1.0,485.76,57.01395034790039,33.292482,-86.007971
-1690388.62,3265546.25,1.0,1204.49,72.54092407226562,32.332568,-94.035497
-1816641.75,3111237.0,1.0,626.83,57.85208511352539,30.571494,-95.080595
-3375767.25,2770554.0,1.0,408.35,33.69548416137695,27.538017,-114.313886
-3271558.5,2766546.0,1.0,404.45,60.19200134277344,27.412427,-112.698289
-3269554.5,2766546.0,1.0,422.19,59.9216194152832,27.410949,-112.668226
-3069152.5,2758530.0,1.0,539.54,68.14482116699219,27.181963,-109.714865
-3265546.25,2604220.75,1.0,400.27,26.56171417236328,25.584613,-111.765761
-3269554.5,2566144.5,1.0,408.95,47.693504333496094,25.166539,-111.641535
-3267550.25,2566144.5,1.0,409.06,49.06291961669922,25.165267,-111.612814
-3269554.5,2564140.25,1.0,407.53,52.47531509399414,25.144465,-111.632106
-3267550.25,2564140.25,1.0,403.9,53.22589111328125,25.143195,-111.603397
-3263542.25,2564140.25,1.0,405.82,31.995899200439453,25.14066,-111.546037
-3261538.25,2560132.25,1.0,400.05,33.38818359375,25.095288,-111.498668
-3271558.5,2558128.0,1.0,404.45,47.177772521972656,25.079557,-111.632601
-3267550.25,2558128.0,1.0,406.98,36.61473846435547,25.077027,-111.57524
-3261538.25,2558128.0,1.0,403.52,40.76287841796875,25.073243,-111.489332
-3265546.25,2556124.25,1.0,408.57,30.06406593322754,25.053727,-111.537246
-3261538.25,2556124.25,1.0,400.6,37.87815856933594,25.051209,-111.480014
-3267550.25,2554120.25,1.0,409.01,33.75664520263672,25.032953,-111.556548
-3265546.25,2554120.25,1.0,410.49,33.67340087890625,25.031694,-111.527918
-3263542.25,2554120.25,1.0,481.03,34.25553894042969,25.030437,-111.499306
-3267550.25,2552116.25,1.0,414.17,34.40266418457031,25.010926,-111.547224
-3265546.25,2552116.25,1.0,467.9,32.575965881347656,25.009668,-111.518606
-3263542.25,2552116.25,1.0,447.74,30.236379623413086,25.008413,-111.490005
-3267550.25,2550112.25,1.0,461.2,35.956790924072266,24.988905,-111.537915
-3265546.25,2550112.25,1.0,453.07,33.44892883300781,24.98765,-111.509309
-3269554.5,2548108.25,1.0,426.31,35.132225036621094,24.968147,-111.557237
-3265546.25,2548108.25,1.0,468.18,29.166589736938477,24.965638,-111.500027
-3265546.25,2546104.25,1.0,411.98,38.202117919921875,24.943632,-111.490761
-3267550.25,2544100.25,1.0,449.77,38.35011672973633,24.922884,-111.510081
-3265546.25,2544100.25,1.0,402.8,33.27425003051758,24.921634,-111.481509
