x_geos,y_geos,Mask,Temp,Power,lat,lon
-2618248.75,4349720.0,1.0,458.95,505.72259521484375,48.804968,-118.315152
-2129268.5,3948916.25,1.0,587.94,141.20840454101562,41.51689,-103.402319
-2127264.5,3948916.25,1.0,544.32,150.11830139160156,41.515085,-103.37113
-3299614.75,3764546.75,1.0,627.27,536.8338012695312,40.355329,-123.010541
-1648304.25,3746510.5,1.0,587.17,32.49268341064453,38.360608,-95.289292
-1690388.62,3265546.25,1.0,1018.81,93.3931884765625,32.332568,-94.035497
-1816641.75,3111237.0,1.0,609.09,72.80077362060547,30.571494,-95.080595
-3269554.5,2768550.25,1.0,428.24,56.619651794433594,27.433792,-112.679397
-3069152.5,2758530.0,1.0,491.47,59.211666107177734,27.181963,-109.714865
-3069152.5,2662337.0,1.0,402.31,72.35397338867188,26.106064,-109.265012
-3269554.5,2566144.5,1.0,401.76,42.93333435058594,25.166539,-111.641535
-3267550.25,2566144.5,1.0,404.61,46.38479995727539,25.165267,-111.612814
-3269554.5,2564140.25,1.0,403.63,48.28411865234375,25.144465,-111.632106
-3271558.5,2562136.25,1.0,404.18,51.71684265136719,25.123671,-111.651404
-3267550.25,2558128.0,1.0,408.95,36.333980560302734,25.077027,-111.57524
-3263542.25,2554120.25,1.0,450.49,32.13291549682617,25.030437,-111.499306
-3269554.5,2550112.25,1.0,442.25,36.59230422973633,24.990162,-111.566542
-3265546.25,2546104.25,1.0,405.82,34.39013671875,24.943632,-111.490761
-3267550.25,2544100.25,1.0,441.7,37.24826431274414,24.922884,-111.510081
