x_geos,y_geos,Mask,Temp,Power,lat,lon
-2700413.5,4305631.5,1.0,1034.52,232.92684936523438,48.164673,-119.33991
-2129268.5,3948916.25,1.0,638.21,513.8114624023438,41.51689,-103.402319
-2127264.5,3948916.25,1.0,551.41,405.1602478027344,41.515085,-103.37113
-3257530.25,3832683.25,1.0,726.1,286.34600830078125,41.324854,-123.229451
-1648304.25,3746510.5,1.0,558.77,29.08025360107422,38.360608,-95.289292
-982970.62,3363743.25,1.0,519.98,52.588050842285156,33.292482,-86.007971
-2932879.25,3293602.75,1.0,408.79,58.18953323364258,33.420852,-110.861656
-1800609.62,3145305.25,1.0,599.2,106.1093978881836,30.960565,-94.990898
-1816641.75,3111237.0,1.0,771.76,68.20581817626953,30.571494,-95.080595
-652307.69,2802618.25,1.0,462.08,92.60155487060547,26.867953,-81.734012
-652307.69,2800614.5,1.0,601.51,75.79093933105469,26.846276,-81.73249
-3377771.25,2772558.25,1.0,451.2,34.02572250366211,27.562597,-114.357152
-3375767.25,2770554.0,1.0,421.92,36.248008728027344,27.538017,-114.313886
-3311638.75,2766546.0,1.0,420.11,29.60688018798828,27.442405,-113.303751
-3309634.5,2766546.0,1.0,450.65,29.233049392700195,27.440887,-113.273281
-297596.69,2628269.0,1.0,454.55,20.541385650634766,24.981741,-78.006594
-3267550.25,2566144.5,1.0,402.47,52.15191650390625,25.165267,-111.612814
-3269554.5,2564140.25,1.0,400.93,53.80473327636719,25.144465,-111.632106
-3271558.5,2562136.25,1.0,404.29,57.94149398803711,25.123671,-111.651404
-3267550.25,2562136.25,1.0,401.59,55.46495056152344,25.121133,-111.593996
-3265546.25,2562136.25,1.0,403.24,38.59684753417969,25.119866,-111.565319
-3267550.25,2558128.0,1.0,401.26,39.274200439453125,25.077027,-111.57524
-3265546.25,2554120.25,1.0,410.05,31.575002670288086,25.031694,-111.527918
-3263542.25,2554120.25,1.0,412.14,33.12614059448242,25.030437,-111.499306
-3265546.25,2552116.25,1.0,444.11,33.10326385498047,25.009668,-111.518606
-3263542.25,2552116.25,1.0,459.0,27.856224060058594,25.008413,-111.490005
-3269554.5,2550112.25,1.0,401.65,53.01563262939453,24.990162,-111.566542
-3267550.25,2550112.25,1.0,453.23,38.7283821105957,24.988905,-111.537915
-3265546.25,2550112.25,1.0,443.24,34.46270751953125,24.98765,-111.509309
-3269554.5,2548108.25,1.0,403.52,47.73244857788086,24.968147,-111.557237
-3265546.25,2548108.25,1.0,464.83,31.07006072998047,24.965638,-111.500027
-3265546.25,2546104.25,1.0,440.49,35.97443389892578,24.943632,-111.490761
-3267550.25,2544100.25,1.0,463.73,36.01021194458008,24.922884,-111.510081
-3265546.25,2544100.25,1.0,444.94,31.618436813354492,24.921634,-111.481509
-3267550.25,2542096.25,1.0,400.16,37.730289459228516,24.900891,-111.500833
-3267550.25,2540092.25,1.0,414.89,36.09781265258789,24.878904,-111.4916
