x_geos,y_geos,Dust,lat,lon
616235.25,4143306.0,1.0,43.530273,-66.913304
618239.5,4143306.0,1.0,43.530765,-66.886681
620243.44,4143306.0,1.0,43.531258,-66.860058
594191.12,4135289.75,1.0,43.405933,-67.223418
-3403823.5,3646309.75,1.0,38.784073,-123.473826
-3403823.5,3644305.75,1.0,38.754535,-123.440969
-1411830.25,3085185.0,1.0,30.141644,-90.33136
-1409826.12,3085185.0,1.0,30.141098,-90.308696
-1407822.25,3085185.0,1.0,30.140552,-90.286038
-1405818.25,3085185.0,1.0,30.140007,-90.263383
-1407822.25,3083180.75,1.0,30.117668,-90.281783
-1405818.25,3083180.75,1.0,30.117124,-90.259135
-1385777.88,3083180.75,1.0,30.111732,-90.032875
-357717.0,2908831.25,1.0,28.002146,-78.728546
-355713.03,2908831.25,1.0,28.00203,-78.70761
-355713.03,2906827.25,1.0,27.980026,-78.706723
-353709.06,2906827.25,1.0,27.97991,-78.685792
-367737.09,2898811.5,1.0,27.892783,-78.82867
-365733.12,2898811.5,1.0,27.892664,-78.807754
-363729.16,2898811.5,1.0,27.892546,-78.786839
-367737.09,2896807.25,1.0,27.87081,-78.827759
-365733.12,2896807.25,1.0,27.870691,-78.806848
-363729.16,2896807.25,1.0,27.870573,-78.785938
-361725.19,2896807.25,1.0,27.870456,-78.765029
-367737.09,2894803.25,1.0,27.848846,-78.826849
-365733.12,2894803.25,1.0,27.848728,-78.805943
-363729.16,2894803.25,1.0,27.84861,-78.785039
-361725.19,2894803.25,1.0,27.848493,-78.764135
-359721.22,2894803.25,1.0,27.848376,-78.743232
-367737.09,2892799.25,1.0,27.826889,-78.825941
-363729.16,2892799.25,1.0,27.826653,-78.78414
-361725.19,2892799.25,1.0,27.826536,-78.763241
-359721.22,2892799.25,1.0,27.82642,-78.742343
-357717.0,2892799.25,1.0,27.826304,-78.721443
-355713.03,2892799.25,1.0,27.826189,-78.700547
-361725.19,2890795.0,1.0,27.804584,-78.762349
-359721.22,2890795.0,1.0,27.804468,-78.741456
-357717.0,2890795.0,1.0,27.804352,-78.720561
-355713.03,2890795.0,1.0,27.804237,-78.699669
-359721.22,2888791.0,1.0,27.782525,-78.74057
-357717.0,2888791.0,1.0,27.78241,-78.71968
-355713.03,2888791.0,1.0,27.782295,-78.698794
-359721.22,2886787.0,1.0,27.760589,-78.739685
-357717.0,2886787.0,1.0,27.760474,-78.7188
-379761.41,2880775.25,1.0,27.69601,-78.945766
-379761.41,2878771.25,1.0,27.6741,-78.944837
-377757.19,2878771.25,1.0,27.673979,-78.923963
-379761.41,2876767.25,1.0,27.652197,-78.943909
-377757.19,2876767.25,1.0,27.652076,-78.92304
-381765.38,2874763.0,1.0,27.630419,-78.963845
-379761.41,2874763.0,1.0,27.630297,-78.942983
-377757.19,2874763.0,1.0,27.630177,-78.922119
-375753.22,2874763.0,1.0,27.630056,-78.901259
-373749.25,2874763.0,1.0,27.629937,-78.880399
-371745.28,2874763.0,1.0,27.629818,-78.859541
