x_geos,y_geos,Smoke,lat,lon
-1516039.12,4588198.0,1.0,51.509053,-99.464572
-1514035.12,4588198.0,1.0,51.506754,-99.427933
-1512031.12,4588198.0,1.0,51.504459,-99.391315
-1510027.12,4588198.0,1.0,51.502169,-99.354717
-1518043.12,4586194.0,1.0,51.472642,-99.476378
-1516039.12,4586194.0,1.0,51.470345,-99.439767
-1514035.12,4586194.0,1.0,51.468053,-99.403177
-1512031.12,4586194.0,1.0,51.465765,-99.366608
-1510027.12,4586194.0,1.0,51.463482,-99.330059
-1453914.62,4586194.0,1.0,51.401315,-98.31486
-1526059.25,4584190.0,1.0,51.443186,-99.598077
-1524055.12,4584190.0,1.0,51.440878,-99.561429
-1522051.25,4584190.0,1.0,51.438575,-99.524807
-1520047.25,4584190.0,1.0,51.436277,-99.488204
-1518043.12,4584190.0,1.0,51.433982,-99.451619
-1516039.12,4584190.0,1.0,51.431692,-99.415057
-1514035.12,4584190.0,1.0,51.429407,-99.378516
-1429866.38,4584190.0,1.0,51.337321,-97.861739
-1427862.38,4584190.0,1.0,51.335219,-97.826036
-1528063.25,4582186.0,1.0,51.406858,-99.609834
-1526059.25,4582186.0,1.0,51.404553,-99.573217
-1524055.12,4582186.0,1.0,51.402252,-99.536618
-1522051.25,4582186.0,1.0,51.399956,-99.500045
-1520047.25,4582186.0,1.0,51.397664,-99.463491
-1518043.12,4582186.0,1.0,51.395377,-99.426955
-1516039.12,4582186.0,1.0,51.393094,-99.390442
-1473954.88,4582186.0,1.0,51.346159,-98.628341
-1433874.38,4582186.0,1.0,51.303205,-97.910511
-1431870.5,4582186.0,1.0,51.301101,-97.874819
-1429866.38,4582186.0,1.0,51.299001,-97.839141
-1427862.38,4582186.0,1.0,51.296906,-97.803483
-1528063.25,4580182.0,1.0,51.368272,-99.58502
-1526059.25,4580182.0,1.0,51.365974,-99.548452
-1524055.12,4580182.0,1.0,51.36368,-99.511902
-1457922.62,4580182.0,1.0,51.290421,-98.317148
-1455918.62,4580182.0,1.0,51.288274,-98.281275
-1453914.62,4580182.0,1.0,51.286131,-98.245422
-1439886.5,4580182.0,1.0,51.271244,-97.994968
-1433874.38,4580182.0,1.0,51.264926,-97.887908
-1431870.5,4580182.0,1.0,51.262828,-97.852261
-1429866.38,4580182.0,1.0,51.260734,-97.816627
-1526059.25,4578178.0,1.0,51.327448,-99.523782
-1514035.12,4578178.0,1.0,51.313793,-99.305097
-1510027.12,4578178.0,1.0,51.309276,-99.232367
-1455918.62,4578178.0,1.0,51.249979,-98.258258
-1439886.5,4578178.0,1.0,51.232998,-97.972314
-1437882.5,4578178.0,1.0,51.230894,-97.936655
-1433874.38,4578178.0,1.0,51.226698,-97.865389
-1431870.5,4578178.0,1.0,51.224607,-97.829787
-1427862.38,4578178.0,1.0,51.220436,-97.75863
-1514035.12,4576173.5,1.0,51.275352,-99.280804
-1512031.12,4576173.5,1.0,51.273098,-99.244477
-1510027.12,4576173.5,1.0,51.270848,-99.208169
-1508023.0,4576173.5,1.0,51.268603,-99.17188
-1439886.5,4576173.5,1.0,51.194795,-97.949739
-1437882.5,4576173.5,1.0,51.192697,-97.914124
-1435878.38,4576173.5,1.0,51.190603,-97.878526
-1431870.5,4576173.5,1.0,51.186428,-97.807391
-1429866.38,4576173.5,1.0,51.184346,-97.771847
-1427862.38,4576173.5,1.0,51.182269,-97.736323
-1518043.12,4574169.5,1.0,51.241482,-99.32923
-1516039.12,4574169.5,1.0,51.239226,-99.292909
-1465938.62,4574169.5,1.0,51.18422,-98.391341
-1463934.75,4574169.5,1.0,51.182075,-98.355532
-1437882.5,4574169.5,1.0,51.154562,-97.891684
-1435878.38,4574169.5,1.0,51.152474,-97.85613
-1429866.38,4574169.5,1.0,51.146235,-97.749584
-1518043.12,4572165.5,1.0,51.203143,-99.305031
-1437882.5,4572165.5,1.0,51.116478,-97.869326
-1435878.38,4572165.5,1.0,51.114396,-97.833817
-1433874.38,4572165.5,1.0,51.112318,-97.798328
-1435878.38,4570161.5,1.0,51.076369,-97.811586
-1433874.38,4570161.5,1.0,51.074298,-97.776141
-1431870.5,4570161.5,1.0,51.07223,-97.740716
-1435878.38,4564150.0,1.0,50.962605,-97.74539
-1433874.38,4564150.0,1.0,50.960551,-97.710076
-1431870.5,4564150.0,1.0,50.958502,-97.674783
-1429866.38,4564150.0,1.0,50.956456,-97.639502
-1439886.5,4562146.0,1.0,50.92889,-97.794081
-1435878.38,4562146.0,1.0,50.924782,-97.723485
-1433874.38,4562146.0,1.0,50.922734,-97.688214
-1431870.5,4562146.0,1.0,50.92069,-97.652964
-1429866.38,4562146.0,1.0,50.91865,-97.617727
-1467942.75,4560142.0,1.0,50.920227,-98.267733
-1465938.62,4560142.0,1.0,50.918121,-98.232216
-1463934.75,4560142.0,1.0,50.916019,-98.196721
-1445898.5,4560142.0,1.0,50.89728,-97.878063
-1441890.5,4560142.0,1.0,50.893159,-97.807449
-1439886.5,4560142.0,1.0,50.891105,-97.772169
-1437882.5,4560142.0,1.0,50.889055,-97.736906
-1465938.62,4558138.0,1.0,50.880309,-98.209817
-1463934.75,4558138.0,1.0,50.878213,-98.174366
-1447902.62,4558138.0,1.0,50.861588,-97.891394
-1445898.5,4558138.0,1.0,50.859527,-97.856101
-1443894.5,4558138.0,1.0,50.857471,-97.820829
-1441890.5,4558138.0,1.0,50.855419,-97.785574
-1439886.5,4558138.0,1.0,50.853371,-97.750337
-1437882.5,4558138.0,1.0,50.851327,-97.715118
-1435878.38,4558138.0,1.0,50.849286,-97.679914
-1433874.38,4558138.0,1.0,50.84725,-97.644729
-1558123.5,4556133.5,1.0,50.943155,-99.836875
-1556119.5,4556133.5,1.0,50.940872,-99.800573
-1554115.5,4556133.5,1.0,50.938594,-99.764292
-1544095.38,4556133.5,1.0,50.927267,-99.58319
-1542091.38,4556133.5,1.0,50.925015,-99.547032
-1534075.25,4556133.5,1.0,50.916048,-99.402597
-1532071.25,4556133.5,1.0,50.913817,-99.366539
-1441890.5,4556133.5,1.0,50.817719,-97.763773
-1439886.5,4556133.5,1.0,50.815677,-97.728579
-1433874.38,4556133.5,1.0,50.809573,-97.6231
-1425858.25,4556133.5,1.0,50.80149,-97.482706
-1423854.38,4556133.5,1.0,50.799479,-97.447653
-2123256.5,4554129.5,1.0,51.758853,-111.150965
-1556119.5,4554129.5,1.0,50.902877,-99.776294
-1554115.5,4554129.5,1.0,50.900605,-99.74006
-1552111.5,4554129.5,1.0,50.898338,-99.703846
-1546099.5,4554129.5,1.0,50.891562,-99.595328
-1544095.38,4554129.5,1.0,50.889312,-99.559193
-1540087.25,4554129.5,1.0,50.884824,-99.486987
-1538083.38,4554129.5,1.0,50.882587,-99.450918
-1536079.38,4554129.5,1.0,50.880354,-99.414866
-1532071.25,4554129.5,1.0,50.875901,-99.342821
-1453914.62,4554129.5,1.0,50.792381,-97.953338
-1451910.5,4554129.5,1.0,50.790321,-97.918078
-1443894.5,4554129.5,1.0,50.782119,-97.777226
-1441890.5,4554129.5,1.0,50.780078,-97.742057
-1439886.5,4554129.5,1.0,50.778042,-97.706906
-1437882.5,4554129.5,1.0,50.776009,-97.671772
-1433874.38,4554129.5,1.0,50.771955,-97.601554
-1431870.5,4554129.5,1.0,50.769935,-97.566475
-1429866.38,4554129.5,1.0,50.767917,-97.531409
-1425858.25,4554129.5,1.0,50.763895,-97.46133
-2123256.5,4552125.5,1.0,51.718076,-111.108054
-1542091.38,4552125.5,1.0,50.849168,-99.49922
-1540087.25,4552125.5,1.0,50.846933,-99.463172
-1538083.38,4552125.5,1.0,50.844702,-99.427149
-1536079.38,4552125.5,1.0,50.842476,-99.391144
-1534075.25,4552125.5,1.0,50.840253,-99.355156
-1453914.62,4552125.5,1.0,50.754755,-97.931443
-1429866.38,4552125.5,1.0,50.73036,-97.510026
-1425858.25,4552125.5,1.0,50.726349,-97.440031
-1423854.38,4552125.5,1.0,50.72435,-97.405063
-2125260.5,4550121.5,1.0,51.681311,-111.110742
-2123256.5,4550121.5,1.0,51.677369,-111.065344
-1540087.25,4550121.5,1.0,50.809093,-99.439445
-1538083.38,4550121.5,1.0,50.806868,-99.403468
-1453914.62,4550121.5,1.0,50.717179,-97.909628
-1451910.5,4550121.5,1.0,50.71513,-97.874454
-1449906.5,4550121.5,1.0,50.713085,-97.8393
-1431870.5,4550121.5,1.0,50.694858,-97.523702
-1425858.25,4550121.5,1.0,50.688853,-97.418809
-1423854.38,4550121.5,1.0,50.686859,-97.383883
-2127264.5,4548117.5,1.0,51.644594,-111.11349
-2125260.5,4548117.5,1.0,51.640657,-111.068135
-2123256.5,4548117.5,1.0,51.63673,-111.022831
-1453914.62,4548117.5,1.0,50.679651,-97.887892
-1451910.5,4548117.5,1.0,50.677608,-97.852761
-1435878.38,4548117.5,1.0,50.661406,-97.572356
-1431870.5,4548117.5,1.0,50.657394,-97.502431
117234.94,4548117.5,1.0,50.005252,-73.246372
-2133276.5,4546113.5,1.0,51.61581,-111.207073
-2131272.5,4546113.5,1.0,51.611863,-111.161659
-2129268.5,4546113.5,1.0,51.607924,-111.116296
-2125260.5,4546113.5,1.0,51.600072,-111.025725
-2123256.5,4546113.5,1.0,51.596159,-110.980516
-2121252.25,4546113.5,1.0,51.592254,-110.935351
-2119248.5,4546113.5,1.0,51.588358,-110.890249
-1443894.5,4546113.5,1.0,50.632026,-97.690974
-1441890.5,4546113.5,1.0,50.630008,-97.655974
-1439886.5,4546113.5,1.0,50.627995,-97.620992
-1437882.5,4546113.5,1.0,50.625985,-97.586027
-1435878.38,4546113.5,1.0,50.623979,-97.551077
-1433874.38,4546113.5,1.0,50.621976,-97.516147
-1431870.5,4546113.5,1.0,50.619978,-97.481236
-1429866.38,4546113.5,1.0,50.617984,-97.446337
-2139288.5,4544109.5,1.0,51.587081,-111.300747
-2137284.5,4544109.5,1.0,51.583124,-111.255273
-2135280.5,4544109.5,1.0,51.579174,-111.209851
-2127264.5,4544109.5,1.0,51.563462,-111.028677
-2123256.5,4544109.5,1.0,51.555656,-110.938395
-2121252.25,4544109.5,1.0,51.551766,-110.893324
-1451910.5,4544109.5,1.0,50.602712,-97.809607
-1441890.5,4544109.5,1.0,50.592613,-97.634647
-1439886.5,4544109.5,1.0,50.590605,-97.599706
-1437882.5,4544109.5,1.0,50.588601,-97.564783
-1435878.38,4544109.5,1.0,50.5866,-97.529875
-1433874.38,4544109.5,1.0,50.584604,-97.494986
-1431870.5,4544109.5,1.0,50.582611,-97.460117
-2137284.5,4542105.5,1.0,51.542586,-111.212689
-2129268.5,4542105.5,1.0,51.526899,-111.031687
-2127264.5,4542105.5,1.0,51.522998,-110.986564
-1534075.25,4542105.5,1.0,50.651652,-99.238076
-1451910.5,4542105.5,1.0,50.565337,-97.788147
-1449906.5,4542105.5,1.0,50.563315,-97.753162
-1443894.5,4542105.5,1.0,50.557273,-97.648311
-1441890.5,4542105.5,1.0,50.555266,-97.613396
-1439886.5,4542105.5,1.0,50.553264,-97.578497
-1437882.5,4542105.5,1.0,50.551265,-97.543615
-1435878.38,4542105.5,1.0,50.54927,-97.508749
-1433874.38,4542105.5,1.0,50.547279,-97.473901
-2141292.5,4540101.5,1.0,51.509982,-111.260921
-2139288.5,4540101.5,1.0,51.506045,-111.215585
-2131272.5,4540101.5,1.0,51.490383,-111.034755
-2129268.5,4540101.5,1.0,51.486488,-110.989674
-2127264.5,4540101.5,1.0,51.482602,-110.944643
-1534075.25,4540101.5,1.0,50.614081,-99.214917
-1532071.25,4540101.5,1.0,50.611901,-99.179223
-1443894.5,4540101.5,1.0,50.519969,-97.627094
-1441890.5,4540101.5,1.0,50.517968,-97.59222
-1439886.5,4540101.5,1.0,50.515971,-97.557363
-1437882.5,4540101.5,1.0,50.513978,-97.522523
-1435878.38,4540101.5,1.0,50.511988,-97.487698
-1433874.38,4540101.5,1.0,50.510003,-97.452892
-2141292.5,4538097.5,1.0,51.469551,-111.21854
-2139288.5,4538097.5,1.0,51.465629,-111.173299
-2131272.5,4538097.5,1.0,51.450025,-110.992841
-2127264.5,4538097.5,1.0,51.442272,-110.902915
-1534075.25,4538097.5,1.0,50.57656,-99.191842
-1532071.25,4538097.5,1.0,50.574387,-99.156193
-1437882.5,4538097.5,1.0,50.476738,-97.501506
-1435878.38,4538097.5,1.0,50.474754,-97.466722
-1433874.38,4538097.5,1.0,50.472774,-97.431957
-1431870.5,4538097.5,1.0,50.470798,-97.397211
-2143296.75,4536093.0,1.0,51.433094,-111.221547
-2141292.5,4536093.0,1.0,51.429177,-111.176343
-2139288.5,4536093.0,1.0,51.42527,-111.131195
-2137284.5,4536093.0,1.0,51.421371,-111.086098
-2133276.5,4536093.0,1.0,51.413598,-110.996055
-2131272.5,4536093.0,1.0,51.409723,-110.951109
-2129268.5,4536093.0,1.0,51.405857,-110.906213
-2127264.5,4536093.0,1.0,51.402,-110.861366
-1534075.25,4536093.0,1.0,50.539079,-99.168845
-1532071.25,4536093.0,1.0,50.536912,-99.13324
-1441890.5,4536093.0,1.0,50.443505,-97.55009
-1437882.5,4536093.0,1.0,50.439538,-97.480558
-1435878.38,4536093.0,1.0,50.437559,-97.445815
-1433874.38,4536093.0,1.0,50.435585,-97.411091
-1431870.5,4536093.0,1.0,50.433614,-97.376386
-2137284.5,4534089.0,1.0,51.381103,-111.044291
-2135280.5,4534089.0,1.0,51.377227,-110.999336
-2131272.5,4534089.0,1.0,51.369499,-110.909577
-2127264.5,4534089.0,1.0,51.361803,-110.820016
-1534075.25,4534089.0,1.0,50.501657,-99.145937
-1443894.5,4534089.0,1.0,50.408335,-97.563891
-1441890.5,4534089.0,1.0,50.406351,-97.52914
-1435878.38,4534089.0,1.0,50.400421,-97.424987
-1433874.38,4534089.0,1.0,50.398452,-97.390304
-1441890.5,4532085.0,1.0,50.369243,-97.508264
-1433874.38,4532085.0,1.0,50.361366,-97.36959
-1425858.25,4532085.0,1.0,50.353549,-97.231183
-1441890.5,4530081.5,1.0,50.332192,-97.487466
-1427862.38,4530081.5,1.0,50.318485,-97.245247
-1441890.5,4528077.5,1.0,50.295179,-97.466737
-1439886.5,4528077.5,1.0,50.293215,-97.432125
-1431870.5,4528077.5,1.0,50.285396,-97.293843
-1429866.38,4528077.5,1.0,50.283451,-97.259312
-1427862.38,4528077.5,1.0,50.281509,-97.224799
-1429866.38,4526073.5,1.0,50.246517,-97.238896
-1427862.38,4526073.5,1.0,50.24458,-97.204423
-2163336.75,4496013.5,1.0,50.676009,-110.85171
-2161332.75,4496013.5,1.0,50.672289,-110.807798
-2165340.75,4494009.0,1.0,50.640542,-110.85623
-2163336.75,4494009.0,1.0,50.636827,-110.812355
-2161332.75,4494009.0,1.0,50.633119,-110.768527
-2161332.75,4479981.0,1.0,50.36068,-110.498376
-2163336.75,4477977.0,1.0,50.325602,-110.503611
-2161332.75,4477977.0,1.0,50.321996,-110.460436
-2177364.75,4469961.0,1.0,50.196502,-110.654372
-2175361.0,4467956.5,1.0,50.154403,-110.573498
-2185381.0,4461945.0,1.0,50.057184,-110.676064
-2187385.0,4459941.0,1.0,50.022454,-110.681596
-2185381.0,4459941.0,1.0,50.01887,-110.638597
-2207425.25,4427876.5,1.0,49.451094,-110.521647
-2205421.25,4427876.5,1.0,49.447626,-110.479424
-2205421.25,4425872.5,1.0,49.410122,-110.443734
-2203417.0,4425872.5,1.0,49.406672,-110.401621
